,Unnamed: 0,model,year,target,predictor,values
13676,286738,etr,2018,wdi2-SP.POP.1519.MA.5Y,wdi-IT.CEL.SETS.P2,0.0292081329357538
13677,286734,etr,2018,wdi2-SP.POP.1519.MA.5Y,wdi-EN.POP.DNST,0.0252084930185754
13678,286779,etr,2018,wdi2-SP.POP.1519.MA.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0205527766917917
13679,286793,etr,2018,wdi2-SP.POP.1519.MA.5Y,wdi2-TM.VAL.MRCH.OR.ZS,0.0179713981981302
13680,286515,etr,2018,wdi2-SP.POP.1519.FE.5Y,key-wdi2-NY.GDP.PCAP.CD,0.1955907059862821
13681,286607,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-NY.GDP.PCAP.CD,0.1810668415472355
13682,286626,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-SP.DYN.CBRT.IN,0.1558911962259579
13683,286609,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-NY.GDP.PCAP.KD,0.0746422680417896
13684,286642,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-TM.VAL.MRCH.OR.ZS,0.03354449339632
13685,286511,etr,2018,wdi2-SP.POP.1519.FE.5Y,key-wdi-IT.CEL.SETS.P2,0.0301117113166828
13686,286587,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi-IT.CEL.SETS.P2,0.0263997292729444
13687,286628,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0252399486119773
13688,286572,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi-EN.ATM.CO2E.PC,0.0196747856324739
13689,286631,etr,2018,wdi2-SP.POP.1519.FE.5Y,wdi2-SP.POP.GROW,0.0132660419066052
13690,286475,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.DYN.CBRT.IN,0.3496510964433548
13691,286364,etr,2018,wdi2-SP.POP.1014.MA.5Y,key-wdi2-NY.GDP.PCAP.CD,0.1511281165643723
13692,286456,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-NY.GDP.PCAP.CD,0.0837945817674114
13693,286432,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi-EN.POP.DNST,0.0440610425240236
13694,286360,etr,2018,wdi2-SP.POP.1014.MA.5Y,key-wdi-IT.CEL.SETS.P2,0.0412004625367359
13695,286476,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.DYN.CDRT.IN,0.0408887368932478
13696,286458,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-NY.GDP.PCAP.KD,0.0378410528003439
13697,286478,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.DYN.LE00.IN,0.032631767704366
13698,286436,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi-IT.CEL.SETS.P2,0.0217743861965981
13699,286477,etr,2018,wdi2-SP.POP.1014.MA.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0211607818066415
13700,286324,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.DYN.CBRT.IN,0.3990188301581777
13701,286213,etr,2018,wdi2-SP.POP.1014.FE.5Y,key-wdi2-NY.GDP.PCAP.CD,0.1498542626418706
13702,286305,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-NY.GDP.PCAP.CD,0.0959907901888943
13703,286307,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-NY.GDP.PCAP.KD,0.0433494201021227
13704,286209,etr,2018,wdi2-SP.POP.1014.FE.5Y,key-wdi-IT.CEL.SETS.P2,0.0389086025000203
13705,286285,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi-IT.CEL.SETS.P2,0.0281701534605238
13706,286327,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.DYN.LE00.IN,0.0210384982919826
13707,286326,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0195757640516103
13708,286329,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-SP.POP.GROW,0.0128844217467404
13709,286323,etr,2018,wdi2-SP.POP.1014.FE.5Y,wdi2-SE.SEC.DURS,0.0128456602505845
13710,286173,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.DYN.CBRT.IN,0.6105136561160919
13711,286062,etr,2018,wdi2-SP.POP.0509.MA.5Y,key-wdi2-NY.GDP.PCAP.CD,0.0507734352554176
13712,286176,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.DYN.LE00.IN,0.0454901103745664
13713,286156,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-NY.GDP.PCAP.KD,0.0348210350391725
13714,286154,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-NY.GDP.PCAP.CD,0.0291315665802207
13715,286119,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi-EN.ATM.CO2E.PC,0.0275564974044532
13716,286130,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi-EN.POP.DNST,0.0214458212281469
13717,286175,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0211337900940027
13718,286067,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi-AG.LND.ARBL.HA.PC,0.0160125108379711
13719,286177,etr,2018,wdi2-SP.POP.0509.MA.5Y,wdi2-SP.DYN.LE00.MA.IN,0.0151503284304658
13720,286022,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.DYN.CBRT.IN,0.6921470406258203
13721,286005,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-NY.GDP.PCAP.KD,0.0444977431259326
13722,285911,etr,2018,wdi2-SP.POP.0509.FE.5Y,key-wdi2-NY.GDP.PCAP.CD,0.0391643864391026
13723,286003,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-NY.GDP.PCAP.CD,0.0289983685916467
13724,285985,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi-IT.MLT.MAIN.P2,0.0239176308863
13725,285968,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi-EN.ATM.CO2E.PC,0.0210901469660453
13726,286025,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.DYN.LE00.IN,0.0183534657965079
13727,286024,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0106335635913188
13728,285983,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi-IT.CEL.SETS.P2,0.0098039196091544
13729,286016,etr,2018,wdi2-SP.POP.0509.FE.5Y,wdi2-SE.PRM.AGES,0.0066696093948703
13730,285871,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.DYN.CBRT.IN,0.6738770023236903
13731,285760,etr,2018,wdi2-SP.POP.0014.TO.ZS,key-wdi2-NY.GDP.PCAP.CD,0.0588161221012402
13732,285854,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi2-NY.GDP.PCAP.KD,0.0483145435244308
13733,285874,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.DYN.LE00.IN,0.0321532382944104
13734,285852,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi2-NY.GDP.PCAP.CD,0.0302704949486909
13735,285817,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi-EN.ATM.CO2E.PC,0.027928172123965
13736,285873,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi2-SP.DYN.LE00.FE.IN,0.0168379868408517
13737,285832,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi-IT.CEL.SETS.P2,0.0128117881585813
13738,285756,etr,2018,wdi2-SP.POP.0014.TO.ZS,key-wdi-IT.CEL.SETS.P2,0.0112323894009845
13739,285765,etr,2018,wdi2-SP.POP.0014.TO.ZS,wdi-AG.LND.ARBL.HA.PC,0.0092167973451307
13740,285716,etr,2018,wdi2-SP.POP.0014.TO,wdi2-SE.PRM.ENRL,0.3614431441304049
13741,285727,etr,2018,wdi2-SP.POP.0014.TO,wdi2-SP.RUR.TOTL,0.2164249497414649
13742,285674,etr,2018,wdi2-SP.POP.0014.TO,wdi-EN.ATM.NOXE.AG.KT.CE,0.1976662111710243
13743,285610,etr,2018,wdi2-SP.POP.0014.TO,key-wdi2-SP.POP.TOTL,0.1447139804393
13744,285726,etr,2018,wdi2-SP.POP.0014.TO,wdi2-SP.POP.TOTL,0.0597554242908451
13745,285719,etr,2018,wdi2-SP.POP.0014.TO,wdi2-SE.SEC.DURS,0.0049033480351032
13746,285677,etr,2018,wdi2-SP.POP.0014.TO,wdi-EN.POP.DNST,0.0018929106166321
13747,285600,etr,2018,wdi2-SP.POP.0014.TO,key-wdi-AG.SRF.TOTL.K2,0.001757676586871
13748,285617,etr,2018,wdi2-SP.POP.0014.TO,wdi-AG.SRF.TOTL.K2,0.0017453909754536
13749,285615,etr,2018,wdi2-SP.POP.0014.TO,wdi-AG.LND.ARBL.ZS,0.0017281949815434
13750,285569,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.DYN.CBRT.IN,0.6033865678232397
13751,285458,etr,2018,wdi2-SP.POP.0014.MA.ZS,key-wdi2-NY.GDP.PCAP.CD,0.0535929374056648
13752,285572,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.DYN.LE00.IN,0.0457752358402435
13753,285552,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-NY.GDP.PCAP.KD,0.0455269683209293
13754,285550,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-NY.GDP.PCAP.CD,0.0319758185949502
13755,285526,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi-EN.POP.DNST,0.0292848869897764
13756,285515,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi-EN.ATM.CO2E.PC,0.0270443312106203
13757,285571,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.DYN.LE00.FE.IN,0.0187967916044716
13758,285530,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi-IT.CEL.SETS.P2,0.0120815921294571
13759,285573,etr,2018,wdi2-SP.POP.0014.MA.ZS,wdi2-SP.DYN.LE00.MA.IN,0.0119510808462376
13760,285414,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi2-SE.PRM.ENRL,0.3525571463208657
13761,285425,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi2-SP.RUR.TOTL,0.2075882173018753
13762,285372,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi-EN.ATM.NOXE.AG.KT.CE,0.1788560054501183
13763,285308,etr,2018,wdi2-SP.POP.0014.MA.IN,key-wdi2-SP.POP.TOTL,0.1446134714573502
13764,285424,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi2-SP.POP.TOTL,0.0976196032004685
13765,285417,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi2-SE.SEC.DURS,0.004261087165681
13766,285436,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi2-TM.VAL.MRCH.RS.ZS,0.0022442831685121
13767,285315,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi-AG.SRF.TOTL.K2,0.0020679318501747
13768,285313,etr,2018,wdi2-SP.POP.0014.MA.IN,wdi-AG.LND.ARBL.ZS,0.0017278826540925
13769,285298,etr,2018,wdi2-SP.POP.0014.MA.IN,key-wdi-AG.SRF.TOTL.K2,0.0012465648754782
13770,285267,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.DYN.CBRT.IN,0.6943213368378441
13771,285156,etr,2018,wdi2-SP.POP.0014.FE.ZS,key-wdi2-NY.GDP.PCAP.CD,0.0536700996927408
13772,285250,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-NY.GDP.PCAP.KD,0.045156395507227
13773,285213,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi-EN.ATM.CO2E.PC,0.0284747243585585
13774,285248,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-NY.GDP.PCAP.CD,0.0278107077372388
13775,285270,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.DYN.LE00.IN,0.0190438977320217
13776,285230,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi-IT.MLT.MAIN.P2,0.0169087216532474
13777,285228,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi-IT.CEL.SETS.P2,0.0113257124964855
13778,285272,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.POP.GROW,0.0073052231365368
13779,285269,etr,2018,wdi2-SP.POP.0014.FE.ZS,wdi2-SP.DYN.LE00.FE.IN,0.0069626069160419
13780,285112,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi2-SE.PRM.ENRL,0.3424116116532505
13781,285123,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi2-SP.RUR.TOTL,0.2160431198095355
13782,285070,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi-EN.ATM.NOXE.AG.KT.CE,0.1979412739987427
13783,285006,etr,2018,wdi2-SP.POP.0014.FE.IN,key-wdi2-SP.POP.TOTL,0.1535419585295807
13784,285122,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi2-SP.POP.TOTL,0.0688385763378513
13785,285115,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi2-SE.SEC.DURS,0.0049709702062431
13786,285013,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi-AG.SRF.TOTL.K2,0.0018622242399552
13787,285011,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi-AG.LND.ARBL.ZS,0.0014748851494072
13788,284996,etr,2018,wdi2-SP.POP.0014.FE.IN,key-wdi-AG.SRF.TOTL.K2,0.0013311362817701
13789,285134,etr,2018,wdi2-SP.POP.0014.FE.IN,wdi2-TM.VAL.MRCH.RS.ZS,0.0012449230699013
13790,284965,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.DYN.CBRT.IN,0.7131480586285763
13791,284854,etr,2018,wdi2-SP.POP.0004.MA.5Y,key-wdi2-NY.GDP.PCAP.CD,0.0521016871605835
13792,284948,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi2-NY.GDP.PCAP.KD,0.0429511956350781
13793,284911,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi-EN.ATM.CO2E.PC,0.0333504022510813
13794,284946,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi2-NY.GDP.PCAP.CD,0.0265028442270291
13795,284968,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.DYN.LE00.IN,0.017624690121311
13796,284859,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi-AG.LND.ARBL.HA.PC,0.0146426684462884
13797,284922,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi-EN.POP.DNST,0.0125937113324091
13798,284926,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi-IT.CEL.SETS.P2,0.0099855279163736
13799,284967,etr,2018,wdi2-SP.POP.0004.MA.5Y,wdi2-SP.DYN.LE00.FE.IN,0.0082853197349355
13800,284814,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.DYN.CBRT.IN,0.7542528433956566
13801,284797,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-NY.GDP.PCAP.KD,0.0417873690055813
13802,284760,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi-EN.ATM.CO2E.PC,0.0376287060394401
13803,284703,etr,2018,wdi2-SP.POP.0004.FE.5Y,key-wdi2-NY.GDP.PCAP.CD,0.0286383674049488
13804,284777,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi-IT.MLT.MAIN.P2,0.0251282270902574
13805,284795,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-NY.GDP.PCAP.CD,0.0182841524522268
13806,284817,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.DYN.LE00.IN,0.0108415713052339
13807,284808,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-SE.PRM.AGES,0.009400536594563
13808,284775,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi-IT.CEL.SETS.P2,0.0088122743972141
13809,284819,etr,2018,wdi2-SP.POP.0004.FE.5Y,wdi2-SP.POP.GROW,0.00648758476419
13810,284667,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SP.DYN.LE00.MA.IN,0.5018678719835747
13811,284666,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SP.DYN.LE00.IN,0.2554543526213093
13812,284665,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SP.DYN.LE00.FE.IN,0.0563785216539918
13813,284620,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi-EN.POP.DNST,0.0375682968890048
13814,284664,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SP.DYN.CDRT.IN,0.0214467185277586
13815,284657,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SE.PRM.AGES,0.0160840310557277
13816,284656,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-PA.NUS.FCRF,0.008656551689552
13817,284655,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-PA.NUS.ATLS,0.0067227276391948
13818,284557,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi-AG.LND.ARBL.HA.PC,0.0065554585081878
13819,284671,etr,2018,wdi2-SP.DYN.TO65.MA.ZS,wdi2-SP.RUR.TOTL.ZS,0.005747047589699
13820,284515,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-SP.DYN.LE00.IN,0.3993839852024085
13821,284514,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-SP.DYN.LE00.FE.IN,0.2897481402063615
13822,284516,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-SP.DYN.LE00.MA.IN,0.1852613900776949
13823,284469,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi-EN.POP.DNST,0.0218546946165607
13824,284513,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-SP.DYN.CDRT.IN,0.0137657246049988
13825,284504,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-PA.NUS.ATLS,0.0091759364233469
13826,284505,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-PA.NUS.FCRF,0.0052939698944005
13827,284447,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi-DT.NFL.UNDP.CD,0.0047809679799237
13828,284529,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi2-TM.VAL.MRCH.R1.ZS,0.0037201766202215
13829,284444,etr,2018,wdi2-SP.DYN.TO65.FE.ZS,wdi-DC.DAC.DEUL.CD,0.0032755025489968
13830,284361,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.CBRT.IN,0.7387997994220111
13831,284307,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi-EN.ATM.CO2E.PC,0.0481729196210378
13832,284364,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.IN,0.0289215439632296
13833,284324,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi-IT.MLT.MAIN.P2,0.0287574162005196
13834,284363,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.0235036919661805
13835,284344,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.PCAP.KD,0.0190127949608027
13836,284365,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-SP.DYN.LE00.MA.IN,0.0157933684313333
13837,284342,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.PCAP.CD,0.0099230728649125
13838,284335,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-NY.GDP.FRST.RT.ZS,0.008600674505178
13839,284366,etr,2018,wdi2-SP.DYN.TFRT.IN,wdi2-SP.POP.GROW,0.0060391823915311
13840,284214,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.LE00.IN,0.6377355985533688
13841,284213,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.LE00.FE.IN,0.2369738044540016
13842,284212,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.CDRT.IN,0.0279343087647883
13843,284211,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.DYN.CBRT.IN,0.0233667371852301
13844,284168,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi-EN.POP.DNST,0.0107742109448624
13845,284218,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SP.RUR.TOTL.ZS,0.0036402753019433
13846,284204,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-PA.NUS.FCRF,0.0030270405525329
13847,284210,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-SE.SEC.DURS,0.002584135167789
13848,284185,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-NY.GDP.FRST.RT.ZS,0.002355174607565
13849,284203,etr,2018,wdi2-SP.DYN.LE00.MA.IN,wdi2-PA.NUS.ATLS,0.0018816256682131
13850,284063,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.LE00.FE.IN,0.4982111335942566
13851,284064,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.LE00.MA.IN,0.4197152270313148
13852,284061,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.CBRT.IN,0.0221778782924249
13853,284062,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.DYN.CDRT.IN,0.0093263473101509
13854,283953,etr,2018,wdi2-SP.DYN.LE00.IN,wdi-AG.LND.AGRI.ZS,0.0043907258016635
13855,284018,etr,2018,wdi2-SP.DYN.LE00.IN,wdi-EN.POP.DNST,0.0037992790199415
13856,283952,etr,2018,wdi2-SP.DYN.LE00.IN,wdi-AG.LND.AGRI.K2,0.0029210066420125
13857,284068,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.RUR.TOTL.ZS,0.0028311954183036
13858,284067,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-SP.RUR.TOTL,0.0024311465653447
13859,284054,etr,2018,wdi2-SP.DYN.LE00.IN,wdi2-PA.NUS.FCRF,0.0022889847576532
13860,283913,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.LE00.IN,0.6384632894827791
13861,283914,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.LE00.MA.IN,0.1991269301419596
13862,283921,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.URB.TOTL.IN.ZS,0.0204671924630896
13863,283911,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.CBRT.IN,0.0199571191616219
13864,283918,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.RUR.TOTL.ZS,0.0195520681154474
13865,283894,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-NY.GDP.PCAP.KD,0.0104304214341815
13866,283912,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SP.DYN.CDRT.IN,0.0091281158834928
13867,283892,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-NY.GDP.PCAP.CD,0.0066787327269852
13868,283907,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi2-SE.PRM.ENRL,0.0051107049240765
13869,283803,etr,2018,wdi2-SP.DYN.LE00.FE.IN,wdi-AG.LND.AGRI.ZS,0.004588915502391
13870,283764,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.MA.IN,0.2723158104046552
13871,283763,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.IN,0.2048640277589556
13872,283762,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.LE00.FE.IN,0.0970308880303646
13873,283706,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi-EN.ATM.CO2E.PC,0.038797649204013
13874,283649,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,key-wdi2-NY.GDP.PCAP.CD,0.0372424655437621
13875,283743,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.GDP.PCAP.KD,0.0371915014496147
13876,283741,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.GDP.PCAP.CD,0.0265076671464224
13877,283727,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0249663970462403
13878,283761,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi2-SP.DYN.CDRT.IN,0.0239948103299501
13879,283723,etr,2018,wdi2-SP.DYN.IMRT.MA.IN,wdi-IT.MLT.MAIN.P2,0.0238167590272325
13880,283613,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.MA.IN,0.26038972744118
13881,283612,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.IN,0.2069526170136721
13882,283611,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.LE00.FE.IN,0.1035586995592031
13883,283555,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi-EN.ATM.CO2E.PC,0.0404721788743116
13884,283592,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-NY.GDP.PCAP.KD,0.0373323685562883
13885,283498,etr,2018,wdi2-SP.DYN.IMRT.IN,key-wdi2-NY.GDP.PCAP.CD,0.0354506773127745
13886,283576,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0338244979281161
13887,283590,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-NY.GDP.PCAP.CD,0.02914012523922
13888,283572,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi-IT.MLT.MAIN.P2,0.0213020881045749
13889,283610,etr,2018,wdi2-SP.DYN.IMRT.IN,wdi2-SP.DYN.CDRT.IN,0.0199580385835932
13890,283462,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.MA.IN,0.2319758092990074
13891,283461,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.IN,0.1939404547710659
13892,283460,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.LE00.FE.IN,0.1413425193647608
13893,283404,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi-EN.ATM.CO2E.PC,0.0411537180175941
13894,283441,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.GDP.PCAP.KD,0.0400423003129499
13895,283347,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,key-wdi2-NY.GDP.PCAP.CD,0.0357852894431719
13896,283439,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.GDP.PCAP.CD,0.0265632371068818
13897,283459,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-SP.DYN.CDRT.IN,0.0218082277332935
13898,283425,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi2-NY.ADJ.DKAP.GN.ZS,0.0213744891391972
13899,283421,etr,2018,wdi2-SP.DYN.IMRT.FE.IN,wdi-IT.MLT.MAIN.P2,0.020555960193654
13900,283312,etr,2018,wdi2-SP.DYN.CDRT.IN,wdi2-SP.POP.GROW,0.1692212649926292
13901,283316,etr,2018,wdi2-SP.DYN.CDRT.IN,wdi2-SP.URB.GROW,0.0964827253192511
13902,283265,etr,2018,wdi2-SP.DYN.CDRT.IN,wdi-EN.POP.DNST,0.092765061626255
