,model,year,target,names,values
80,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,0.0368304991562803
81,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,0.0421212690076741
82,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SM.POP.TOTL,0.1504072763013791
83,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.GROW,0.0728121878701409
84,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.POP.TOTL,0.055926405822835
85,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL,0.3682945794100745
86,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.RUR.TOTL.ZS,0.1171263077119572
87,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.GROW,0.0429668091246262
88,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL,0.0254655556582572
89,rfr,2010,wdi2-SM.POP.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.0880491099367751
90,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-NY.GDY.TOTL.KN,0.0064164252564963
91,rfr,2010,wdi2-SP.RUR.TOTL,wdi-EG.ELC.RNEW.ZS,0.0037074388219146
92,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL,0.0246958913899139
93,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SM.POP.TOTL.ZS,0.0039320827723466
94,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.GROW,0.0040454145063692
95,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.POP.TOTL,0.8489855815907513
96,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0033860774676322
97,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.GROW,0.004076232810315
98,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL,0.0974942196679271
99,rfr,2010,wdi2-SP.RUR.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.0032606357163334
100,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-NY.GDY.TOTL.KN,4.481003914095573e-05
101,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi-EG.ELC.RNEW.ZS,5.5561976297484e-05
102,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL,4.970394540609958e-05
103,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SM.POP.TOTL.ZS,6.860217507037178e-05
104,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.GROW,5.16357440926263e-05
105,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.POP.TOTL,4.293155122779121e-05
106,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.RUR.TOTL,0.0001541010453929
107,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.GROW,7.317329592946453e-05
108,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL,4.5653979258293945e-05
109,rfr,2010,wdi2-SP.RUR.TOTL.ZS,wdi2-SP.URB.TOTL.IN.ZS,0.999413826248184
110,rfr,2010,wdi2-SP.URB.GROW,wdi2-NY.GDY.TOTL.KN,0.0150594543112794
111,rfr,2010,wdi2-SP.URB.GROW,wdi-EG.ELC.RNEW.ZS,0.0181774843159214
112,rfr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL,0.0154550886025778
113,rfr,2010,wdi2-SP.URB.GROW,wdi2-SM.POP.TOTL.ZS,0.0536012330900907
114,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.GROW,0.792733801559971
115,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.POP.TOTL,0.0091330739322464
116,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL,0.0118029274024579
117,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.RUR.TOTL.ZS,0.03521997760502
118,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL,0.0216465741254948
119,rfr,2010,wdi2-SP.URB.GROW,wdi2-SP.URB.TOTL.IN.ZS,0.0271703850549401
120,rfr,2010,wdi2-SP.URB.TOTL,wdi2-NY.GDY.TOTL.KN,0.0061130656195571
121,rfr,2010,wdi2-SP.URB.TOTL,wdi-EG.ELC.RNEW.ZS,0.0047485134471081
122,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL,0.0284585276431776
123,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SM.POP.TOTL.ZS,0.0036286359584178
124,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.GROW,0.0054108929314881
125,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.POP.TOTL,0.7885880089501812
126,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL,0.1458421703535602
127,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.RUR.TOTL.ZS,0.0077070792205372
128,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.GROW,0.0035838357869163
129,rfr,2010,wdi2-SP.URB.TOTL,wdi2-SP.URB.TOTL.IN.ZS,0.005919270089056
130,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-NY.GDY.TOTL.KN,4.339022988828451e-05
131,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi-EG.ELC.RNEW.ZS,5.626169716715006e-05
132,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL,4.804536791669089e-05
133,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SM.POP.TOTL.ZS,8.182232009222194e-05
134,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.GROW,4.539261676778977e-05
135,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.POP.TOTL,4.0748531482502936e-05
136,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL,0.0001289788965022
137,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.RUR.TOTL.ZS,0.9994382882970456
138,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.GROW,7.068520404994546e-05
139,rfr,2010,wdi2-SP.URB.TOTL.IN.ZS,wdi2-SP.URB.TOTL,4.638683908754703e-05
140,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-NY.GDY.TOTL.KN,0.0339447252778267
141,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi-AG.LND.TOTL.K2,0.0258629853907842
142,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EG.ELC.RNEW.ZS,0.0275579964844228
143,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi-EN.POP.DNST,0.0318739219294939
144,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL,0.0129383393958806
145,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SM.POP.TOTL.ZS,0.2904969814819058
146,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.GROW,0.423374967235464
147,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.POP.TOTL,0.016607449951044
148,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL,0.0320247857534933
149,rfr,2010,wdi2-SH.H2O.BASW.ZS,wdi2-SP.RUR.TOTL.ZS,0.1053178470996842
150,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-NY.GDY.TOTL.KN,0.0162248531866646
151,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.ACCS.ZS,0.9172931729267592
152,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EG.ELC.RNEW.ZS,0.0185800536966522
153,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.GROW,0.0088410552642101
154,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SP.POP.TOTL,0.0050521873111341
155,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.LND.TOTL.K2,0.002770907261446
156,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-EN.POP.DNST,0.0093293289991274
157,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi-AG.SRF.TOTL.K2,0.0032248442690562
158,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL,0.0053955662687126
159,rfr,2010,wdi-EG.ELC.ACCS.UR.ZS,wdi2-SM.POP.TOTL.ZS,0.0132880308162372
160,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi2-NY.GDY.TOTL.KN,0.0046503982013886
161,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.LND.TOTL.K2,0.0410923921885334
162,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi-EG.ELC.RNEW.ZS,0.0041881095010868
163,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi-EN.POP.DNST,0.0043825681496282
164,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi-ER.FSH.PROD.MT,0.5962352760000564
165,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.GROW,0.0059064688201941
166,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SP.POP.TOTL,0.252249802881248
167,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi-AG.SRF.TOTL.K2,0.0801075337806165
168,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SH.H2O.BASW.ZS,0.0030795991781928
169,rfr,2010,wdi-ER.FSH.CAPT.MT,wdi2-SM.POP.TOTL,0.0081078512990546
170,rfr,2010,wdi-ER.FSH.PROD.MT,wdi2-NY.GDY.TOTL.KN,0.0075559155337453
171,rfr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.LND.TOTL.K2,0.0225930008727903
172,rfr,2010,wdi-ER.FSH.PROD.MT,wdi-EG.ELC.RNEW.ZS,0.0020846756628495
173,rfr,2010,wdi-ER.FSH.PROD.MT,wdi-EN.POP.DNST,0.0028134909858562
174,rfr,2010,wdi-ER.FSH.PROD.MT,wdi-ER.FSH.CAPT.MT,0.776866219841248
175,rfr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.GROW,0.0041856635270505
176,rfr,2010,wdi-ER.FSH.PROD.MT,wdi2-SP.POP.TOTL,0.1406638245128854
177,rfr,2010,wdi-ER.FSH.PROD.MT,wdi-AG.SRF.TOTL.K2,0.0312013284534798
178,rfr,2010,wdi-ER.FSH.PROD.MT,wdi2-SH.H2O.BASW.ZS,0.0057742957423625
179,rfr,2010,wdi-ER.FSH.PROD.MT,wdi2-SM.POP.TOTL,0.0062615848677319
180,rfr,2010,wdi-IT.MLT.MAIN,wdi2-NY.GDY.TOTL.KN,0.0070302594776234
181,rfr,2010,wdi-IT.MLT.MAIN,wdi-EG.ELC.RNEW.ZS,0.0034932475647015
182,rfr,2010,wdi-IT.MLT.MAIN,wdi-IT.MLT.MAIN.P2,0.0198593175876459
183,rfr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.GROW,0.0162776849462545
184,rfr,2010,wdi-IT.MLT.MAIN,wdi2-SP.POP.TOTL,0.1918955886512117
185,rfr,2010,wdi-IT.MLT.MAIN,wdi-AG.LND.TOTL.K2,0.59885220985039
186,rfr,2010,wdi-IT.MLT.MAIN,wdi-EN.POP.DNST,0.0078352469581438
187,rfr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL,0.1151440747194408
188,rfr,2010,wdi-IT.MLT.MAIN,wdi2-SM.POP.TOTL.ZS,0.0108081971136795
189,rfr,2010,wdi-IT.MLT.MAIN,wdi2-SP.RUR.TOTL,0.0288041731309084
190,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-NY.GDY.TOTL.KN,0.0373035527844033
191,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi-EG.ELC.RNEW.ZS,0.0133507673183937
192,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi-IT.MLT.MAIN,0.0718177243907331
193,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.GROW,0.2166778318078404
194,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.POP.TOTL,0.0149821710499668
195,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi-AG.LND.TOTL.K2,0.0593176886490225
196,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi-EN.POP.DNST,0.0576274969370309
197,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL,0.0161840536450519
198,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SM.POP.TOTL.ZS,0.4754740341041267
199,rfr,2010,wdi-IT.MLT.MAIN.P2,wdi2-SP.RUR.TOTL,0.0372646793134304
200,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-NY.GDY.TOTL.KN,0.0178272919879797
201,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi-AG.LND.TOTL.K2,0.0105736952188476
202,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi-EG.ELC.RNEW.ZS,0.0090441396457933
203,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi-EN.POP.DNST,0.0147460944102412
204,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SH.H2O.BASW.ZS,0.8648332853025339
205,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL,0.0069928931567252
206,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SM.POP.TOTL.ZS,0.0212548891714329
207,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.GROW,0.0394948780505827
208,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.POP.TOTL,0.009151192401547
209,rfr,2010,wdi2-SH.STA.BASS.ZS,wdi2-SP.RUR.TOTL,0.0060816406543161
210,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-NY.GDY.TOTL.KN,0.022435635616553
211,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.LND.TOTL.K2,0.0209697162721242
212,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EG.ELC.RNEW.ZS,0.1809704590763447
213,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi-EN.POP.DNST,0.0266526547238515
214,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.GROW,0.032269137830677
215,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SP.POP.TOTL,0.0337559020917935
216,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi-AG.SRF.TOTL.K2,0.022388560805651
217,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SH.H2O.BASW.ZS,0.5956836326879591
218,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL,0.0270073565435365
219,rfr,2010,wdi-EG.FEC.RNEW.ZS,wdi2-SM.POP.TOTL.ZS,0.0378669443515091
220,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-NY.GDY.TOTL.KN,0.042541933123578
221,rfr,2010,wdi-IT.NET.SECR.P6,wdi-AG.LND.TOTL.K2,0.0744522264649431
222,rfr,2010,wdi-IT.NET.SECR.P6,wdi-EG.ELC.RNEW.ZS,0.064360362900756
223,rfr,2010,wdi-IT.NET.SECR.P6,wdi-EN.POP.DNST,0.0847610019118998
224,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.GROW,0.0676139336501868
225,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-SP.POP.TOTL,0.0513331304135446
226,rfr,2010,wdi-IT.NET.SECR.P6,wdi-AG.SRF.TOTL.K2,0.1451866474815877
227,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-SH.H2O.BASW.ZS,0.339300549466522
228,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL,0.060460543768089
229,rfr,2010,wdi-IT.NET.SECR.P6,wdi2-SM.POP.TOTL.ZS,0.0699896708188927
230,rfr,2010,wdi-AG.LND.FRST.K2,wdi2-NY.GDY.TOTL.KN,0.0067685346935068
231,rfr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.FRST.ZS,0.0129620085075094
232,rfr,2010,wdi-AG.LND.FRST.K2,wdi-AG.LND.TOTL.K2,0.4122139878993294
233,rfr,2010,wdi-AG.LND.FRST.K2,wdi-AG.SRF.TOTL.K2,0.4466115738469863
234,rfr,2010,wdi-AG.LND.FRST.K2,wdi-EG.ELC.RNEW.ZS,0.0051020708944922
235,rfr,2010,wdi-AG.LND.FRST.K2,wdi-EN.POP.DNST,0.0053072489210165
236,rfr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.CAPT.MT,0.0264505397667385
237,rfr,2010,wdi-AG.LND.FRST.K2,wdi-ER.FSH.PROD.MT,0.0179519651866718
238,rfr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.GROW,0.0088311049613294
239,rfr,2010,wdi-AG.LND.FRST.K2,wdi2-SP.POP.TOTL,0.0578009653224195
240,rfr,2010,wdi-AG.LND.FRST.ZS,wdi2-NY.GDY.TOTL.KN,0.0763724570329553
241,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.FRST.K2,0.3593558409720778
242,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.LND.TOTL.K2,0.0437078953298871
243,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-AG.SRF.TOTL.K2,0.0429262165079132
244,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-EG.ELC.RNEW.ZS,0.0482553950730951
245,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-EN.POP.DNST,0.068582678323459
246,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.CAPT.MT,0.0200643992163228
247,rfr,2010,wdi-AG.LND.FRST.ZS,wdi-ER.FSH.PROD.MT,0.0198526676102437
248,rfr,2010,wdi-AG.LND.FRST.ZS,wdi2-SP.POP.GROW,0.07359741148176
249,rfr,2010,wdi-AG.LND.FRST.ZS,wdi2-SP.POP.TOTL,0.2472850384522854
250,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi2-NY.GDY.TOTL.KN,0.0203518703918074
251,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi-AG.LND.TOTL.K2,0.0212989370980393
252,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi-EG.ELC.RNEW.ZS,0.0465716003015855
253,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi-EN.POP.DNST,0.0243790935041141
254,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi2-SH.H2O.BASW.ZS,0.145196110600397
255,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi2-SH.STA.BASS.ZS,0.6193835915353023
256,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi2-SM.POP.TOTL,0.055371903989449
257,rfr,2010,wdi2-SH.STA.ODFC.ZS,wdi2-SM.POP.TOTL.ZS,0.0199666364610856
