,Unnamed: 0,target,rmse_deviation,model,R2
687,687,wdi2-SP.POP.TOTL.MA.ZS,0.0189942471302193,etr,0.8966974481597119
688,688,key-wdi-IT.CEL.SETS.P2,0.1385454140880793,etr,0.9075029991704884
689,689,wdi2-NY.GDP.COAL.RT.ZS,,etr,1.0
690,690,wdi-FP.CPI.TOTL,0.1502563427753372,etr,0.5455340285473856
691,691,wdi2-NY.TAX.NIND.KN,0.2886239485628703,etr,0.986942011278354
692,692,hdr-195706,0.1071526908928424,etr,0.9897891988664274
693,693,hdr-103606,0.0287752233050633,etr,0.978267641717779
694,694,hdr-64406,0.6512843246141043,etr,0.806980243200788
695,695,hdr-64306,0.5254906249379665,etr,0.7686960361448523
696,696,hdr-44206,0.3815726210970411,etr,0.9561376519992246
697,697,hdr-45106,0.0041056839555146,etr,0.9999223769101868
698,698,ndgain-id_food_02-score,0.0627422965505651,etr,0.9837104502334034
699,699,ndgain-id_wate_04-score,0.3348711659991878,etr,0.9903442489067764
700,700,ndgain-id_gove_01-raw,0.3020371609622976,etr,0.9386078600500716
701,701,ndgain-id_gove_01-score,0.0450092921863496,etr,0.9249722893563485
702,702,ndgain-id_gove_02-raw,0.0505283180871008,etr,0.9361134917195836
703,703,ndgain-id_gove_02-score,0.0812359693648312,etr,0.954935863403222
704,704,ndgain-id_gove_03-raw,0.0342121426461378,etr,0.9663445576325111
705,705,ndgain-id_gove_03-score,0.0545945695565933,etr,0.9688384142608056
706,706,ndgain-id_gove_04-raw,0.0630668443927973,etr,0.8993492442360779
707,707,ndgain-id_gove_04-score,0.066134590408673,etr,0.9361257935156524
708,708,ndgain-nd-readiness-governance,0.0381520264719598,etr,0.9725937800498752
709,709,wdi2-SM.POP.REFG.OR,0.7855811124528371,etr,0.9568295191298742
710,710,wdi-AG.LND.ARBL.ZS,0.2211022585306238,etr,0.9565781566156392
711,711,wdi-AG.LND.ARBL.HA.PC,0.3728448931996545,etr,0.9171065380375044
712,712,wdi-AG.LND.ARBL.HA,0.1399493113607368,etr,0.997841721413108
713,713,wdi2-NV.IND.TOTL.KD,0.0434564300204129,etr,0.769743170875645
714,714,wdi-FP.CPI.TOTL.ZG,0.0653989746656368,etr,0.3159531745060222
715,715,wdi2-NV.SRV.TOTL.KD,0.20315949789387,etr,0.9958885377256496
716,716,wdi2-NY.GDP.FCST.KD,0.3553572858914284,etr,0.9860668070205624
717,717,hdr-31706,0.214810668002586,etr,0.9091695844850316
718,718,irena-sp-gen-on,0.058071499976687,etr,0.6868938995273693
719,719,paris-35,0.0795478619065233,etr,0.9968361188227663
720,720,wdi2-TM.VAL.MRCH.R4.ZS,0.8094830719504317,etr,0.7749704485003327
721,721,wdi-BX.TRF.PWKR.CD,0.4566038546032532,etr,0.9775145152977802
722,722,hdr-194906,0.0854110905294232,etr,0.9941105100376418
723,723,hdr-194506,0.1970222464807103,etr,0.9962255020439102
724,724,wdi-AG.PRD.CROP.XD,0.0896259310048742,etr,0.3913285314597898
725,725,wdi-AG.PRD.FOOD.XD,0.0944151623814513,etr,0.1833253967151493
726,726,wdi-AG.LND.CROP.ZS,0.3353315318120559,etr,0.9245289841155836
727,727,hdr-69706,0.0245666017716188,etr,0.967437182282538
728,728,itu-mcs1,0.1437919106851999,etr,0.901953338437394
729,729,itu-fts1,0.176269459993552,etr,0.9573145888413224
730,730,wdi2-SP.DYN.TFRT.IN,0.0402464064096228,etr,0.9892776142152516
731,731,wdi-IQ.SCI.MTHD,0.2256908510898045,etr,0.7073560105423218
732,732,wdi-IQ.SCI.PRDC,0.0924377322105623,etr,0.758548295927985
733,733,wdi-IQ.SCI.SRCE,0.1863137801430148,etr,0.7268523804775222
734,734,wdi-IQ.SCI.OVRL,0.1087513423442515,etr,0.7935799520869643
735,735,itu-ambs1,0.8746863219534342,etr,0.515749520971825
736,736,wdi2-SP.DYN.LE00.FE.IN,0.015519582694245,etr,0.9576248447694844
737,737,wdi2-SP.DYN.LE00.MA.IN,0.0095077360144725,etr,0.985249603139601
738,738,wdi2-SP.DYN.LE00.IN,0.011948209195373,etr,0.975068913027528
739,739,wdi2-NV.IND.MANF.KD,0.3029493089235613,etr,0.9933590736852456
740,740,wdi2-SH.H2O.BASW.ZS,0.0162561927628232,etr,0.9869376047909708
741,741,wdi-FM.AST.DOMS.CN,0.2878515087575188,etr,0.9847984582022352
742,742,wdi-FM.AST.NFRG.CN,0.7439444682530196,etr,0.8561992528334362
743,743,itu-fbt,0.3156030482383271,etr,0.984589545978214
744,744,itu-fbs1,0.349123283428625,etr,0.898673325649832
745,745,wdi-AG.PRD.LVSK.XD,0.0878149949539541,etr,0.3077435824863259
746,746,wdi2-TX.VAL.MRCH.R4.ZS,0.0902901602205492,etr,0.2113973642389702
747,747,wdi2-SH.STA.BASS.ZS,0.0231899774422507,etr,0.9944980434301336
748,748,hdr-69206,0.0076196190700522,etr,0.9886760892141956
749,749,hdr-103206,0.010791578811123,etr,0.9881558647232788
750,750,ndgain-id_food_03-score,0.1118399007012619,etr,0.9298388023364064
751,751,ndgain-id_econ_01-raw,0.0606569920204178,etr,0.9054323139730098
752,752,ndgain-id_econ_01-score,0.095844408941282,etr,0.8810076086628276
753,753,ndgain-nd-readiness-economic,0.089176758167309,etr,0.8969877231584196
754,754,wdi-IC.BUS.DISC.XQ,0.1161835821495241,etr,0.96005581637933
755,755,hdr-103006,0.0337374290036927,etr,0.9860388565366556
756,756,wdi-FS.AST.CGOV.GD.ZS,0.0633328954971955,etr,0.7636174206344712
757,757,wdi-IC.REG.COST.PC.ZS,0.3242237190232852,etr,0.955379670168142
758,758,wdi-IC.REG.COST.PC.FE.ZS,0.341302951274208,etr,0.9505536764665932
759,759,wdi-IC.REG.COST.PC.MA.ZS,0.3393366019191562,etr,0.9511229908257524
760,760,wdi-FD.AST.PRVT.GD.ZS,0.159882903143809,etr,0.9250256521327066
761,761,wdi-IC.TAX.LABR.CP.ZS,0.1890440362546207,etr,0.8987053694018352
762,762,wdi-FM.AST.PRVT.GD.ZS,0.1405494247272359,etr,0.9414061793535892
763,763,wdi-IC.TAX.OTHR.CP.ZS,0.5063161390459386,etr,0.9625641728514974
764,764,wdi-IC.CRD.PRVT.ZS,0.8365515759402943,etr,0.8677030117821752
765,765,wdi-IC.WRH.PROC,0.0793025035516796,etr,0.8654500040792155
766,766,wdi-IC.TAX.PRFT.CP.ZS,0.1969462556746262,etr,0.9087569865820496
767,767,wdi-IC.CRD.PUBL.ZS,0.7989466353702808,etr,0.9214324555685354
768,768,wdi-IC.REG.PROC,0.1237212691140892,etr,0.8475449843737426
769,769,wdi-IC.REG.PROC.FE,0.0368967578195645,etr,0.9860738119740264
770,770,wdi-IC.REG.PROC.MA,0.1119666959729655,etr,0.8732599341723979
771,771,wdi-IC.TAX.PAYM,0.1606185069023704,etr,0.8833747810905122
772,772,wdi-IC.WRH.DURS,0.1187117900145807,etr,0.9358417263478316
773,773,wdi-IC.LGL.DURS,0.1827239122791659,etr,0.8690920269131225
774,774,wdi-IC.ELC.TIME,0.3508491074236476,etr,0.7451375548700983
775,775,wdi-IC.REG.DURS,0.0515837336449763,etr,0.7191831295109731
776,776,wdi-IC.REG.DURS.FE,0.0552369877482042,etr,0.6778968408327878
777,777,wdi-IC.REG.DURS.MA,0.92374945739604,etr,0.8232641225761329
778,778,wdi-IC.TAX.DURS,0.1908134431843718,etr,0.8531349454723536
779,779,wdi-IC.TAX.TOTL.CP.ZS,0.1864594458077012,etr,0.94812043916348
780,780,wdi2-SH.TBS.CURE.ZS,0.2413827611940283,etr,0.2780511666012238
781,781,wdi-FI.RES.TOTL.CD,0.6803479699981696,etr,0.9802481394368286
782,782,wdi-FI.RES.XGLD.CD,0.5879136702857013,etr,0.9852705664975996
783,783,wdi-FM.AST.CGOV.ZG.M3,0.0554730592853039,etr,-0.0730366122679926
784,784,wdi-FM.AST.PRVT.ZG.M3,0.6820466585564012,etr,0.7698029852377953
785,785,wdi2-SH.STA.ODFC.ZS,0.2275091141324791,etr,0.9851894678089522
786,786,wdi-FS.AST.PRVT.GD.ZS,0.1516650354860026,etr,0.9295041354713311
787,787,wdi2-ST.INT.RCPT.CD,0.2442336716389458,etr,0.988898351408066
788,788,wdi-FR.INR.DPST,0.2776622330355352,etr,0.8847004275780166
789,789,hdr-103706,0.0254990779303565,etr,0.9810575636006228
790,790,hdr-137506,0.019241981275571,etr,0.9828668040746902
791,791,wdi-FR.INR.LNDP,0.1643496676312569,etr,0.8860854484549665
792,792,wdi-FR.INR.LEND,0.128585979557535,etr,0.8915603673646001
793,793,key-hdr-137506,0.0128686647680461,etr,0.9923368772732024
794,794,ndgain-id_heal_03-raw,0.2674767643530115,etr,0.957342698171803
795,795,ndgain-id_infr_05-raw,0.0386575026194163,etr,0.9753657622773476
796,796,ohi-cs-trend,0.0581590987590063,etr,0.9278369697355686
797,797,wdi-EN.ATM.METH.AG.KT.CE,0.5029583377009523,etr,0.9620513153486772
798,798,wdi-EN.ATM.NOXE.AG.KT.CE,0.1205433826071043,etr,0.9971893458823724
799,799,wdi-EN.ATM.CO2E.KD.GD,0.1560528128467658,etr,0.91322618296256
800,800,wdi-EN.ATM.CO2E.KT,0.1871202271572828,etr,0.9920006877611112
801,801,wdi-EN.ATM.CO2E.PC,0.1873315820751257,etr,0.976209163534914
802,802,wdi2-SH.XPD.CHEX.GD.ZS,0.1254809655542976,etr,0.9391837237949824
803,803,wdi2-SH.XPD.CHEX.PC.CD,0.2318998601523014,etr,0.9400798287920594
804,804,wdi2-SH.XPD.CHEX.PP.CD,0.1380710070300794,etr,0.9778070054485506
805,805,wdi2-SH.XPD.GHED.CH.ZS,0.1247160581410196,etr,0.8798927485008484
806,806,wdi2-SH.XPD.GHED.GD.ZS,0.1740116258780187,etr,0.9440677782509076
807,807,wdi2-SH.XPD.GHED.GE.ZS,0.155592717131992,etr,0.8392081288975518
808,808,wdi2-SH.XPD.GHED.PC.CD,0.2271429529113219,etr,0.9407884959644984
809,809,wdi2-SH.XPD.GHED.PP.CD,0.2250746849537707,etr,0.9531501010447764
810,810,wdi2-SH.XPD.PVTD.CH.ZS,0.1385054809290117,etr,0.9493963506339076
811,811,wdi2-SH.XPD.PVTD.PC.CD,0.1818758265143405,etr,0.9803947193330876
812,812,wdi2-SH.XPD.PVTD.PP.CD,0.1709865640877277,etr,0.9801628677572052
813,813,wdi2-SH.XPD.EHEX.CH.ZS,0.4886982446984347,etr,0.8576023512747999
814,814,wdi2-SH.XPD.EHEX.PC.CD,0.6991398521734604,etr,0.8827481205513654
815,815,wdi2-SH.XPD.EHEX.PP.CD,0.6990795880947422,etr,0.8575164286260287
816,816,wdi-EN.ATM.METH.KT.CE,0.2166751384141379,etr,0.9847806309279916
817,817,wdi-EN.ATM.METH.EG.KT.CE,0.5567582955921951,etr,0.9529811675684664
818,818,wdi-EN.ATM.NOXE.EG.KT.CE,0.1815886553664763,etr,0.991101078999426
819,819,wdi2-SH.XPD.OOPC.CH.ZS,0.1522831166141443,etr,0.9526255432749076
820,820,wdi2-SH.XPD.OOPC.PC.CD,0.1633206816969511,etr,0.981150267718051
821,821,wdi2-SH.XPD.OOPC.PP.CD,0.1768790466944527,etr,0.9756342005986424
822,822,wdi-IP.JRN.ARTC.SC,0.299996995373178,etr,0.9963509467948486
823,823,wdi-EN.ATM.GHGT.KT.CE,0.2101413674772332,etr,0.9874040815920636
824,824,wdi-FM.LBL.BMNY.CN,0.4464406586002115,etr,0.9493230900375362
825,825,key-wdi-EN.ATM.CO2E.KT,0.1345677250365035,etr,0.9958629287757674
826,826,epi-GRL,0.1830284871551913,etr,0.8454487944457271
827,827,epi-FSS,0.4247391429454391,etr,0.6704339349337844
828,828,wdi-EN.ATM.NOXE.KT.CE,0.2732477757370722,etr,0.9870223076778124
829,829,wdi-FM.LBL.BMNY.ZG,0.1054431383080591,etr,0.1193316235898961
830,830,key-epi-FSS,0.3986310302230957,etr,0.709704624161841
831,831,ndgain-nd-vulnerability-habitat,0.038159615790685,etr,0.9698220763586748
832,832,wdi2-SP.ADO.TFRT,0.0687992131498356,etr,0.9841893245643888
833,833,wdi2-NE.EXP.GNFS.ZS,0.1940952677740322,etr,0.9262854253258322
834,834,wdi2-NE.RSB.GNFS.ZS,0.0658897971326252,etr,0.8232873867409214
835,835,wdi2-NE.IMP.GNFS.ZS,0.1461682274592491,etr,0.8993132498172657
836,836,wdi2-SP.DYN.AMRT.FE,0.0583388542357412,etr,0.9783562291924168
837,837,wdi2-SP.DYN.AMRT.MA,0.0365076214068581,etr,0.9864594969872188
838,838,wdi2-SP.POP.BRTH.MF,0.0028374510111486,etr,0.9642804538803662
839,839,wdi2-SP.DYN.TO65.FE.ZS,0.0075143627985822,etr,0.9943205607237904
840,840,wdi2-SP.DYN.TO65.MA.ZS,0.0153318454565081,etr,0.985338233901553
841,841,wdi2-NE.TRD.GNFS.ZS,0.1207062360884473,etr,0.9475017998223798
842,842,wdi2-NE.EXP.GNFS.CN,0.2481270021828604,etr,0.989050985023102
843,843,wdi2-NE.RSB.GNFS.CN,0.0394723443673695,etr,0.9301984162037944
844,844,wdi2-NE.IMP.GNFS.CN,0.5961654389702878,etr,0.9253511377765592
845,845,wdi-FM.LBL.BMNY.GD.ZS,0.1358958570494754,etr,0.905003383730648
846,846,wdi2-NE.EXP.GNFS.CD,0.2180265666559123,etr,0.9978706839392492
847,847,wdi2-NE.IMP.GNFS.CD,0.5147165673170225,etr,0.987219869768815
848,848,wdi2-NE.RSB.GNFS.CD,0.5058389719633047,etr,0.9932359724665696
849,849,wdi-FR.INR.RINR,0.6471379013277234,etr,0.2370916548319238
850,850,key-wdi-FR.INR.RINR,0.6489937887104178,etr,0.2327095835128179
851,851,key-wdi2-NE.TRD.GNFS.ZS,0.1263829929600466,etr,0.9434143536780332
852,852,hdr-195606,0.1375041531530718,etr,0.9922945480678116
853,853,hdr-170006,0.2038937050242936,etr,0.7898759683996057
854,854,hdr-57206,0.1264536936773714,etr,0.9645638680706672
855,855,hdr-57506,0.2383929736722614,etr,0.9153211837530428
856,856,hdr-182206,0.2640104931470003,etr,0.9671623120129266
857,857,wdi-EN.ATM.CO2E.PP.GD.KD,0.163205704801587,etr,0.9355537355464444
858,858,wdi-EN.ATM.CO2E.PP.GD,0.1607849081260214,etr,0.9340785024450892
859,859,hdr-53506,0.7950174655511629,etr,0.5095887232390431
860,860,wdi2-ST.INT.XPND.CD,0.3608489533465369,etr,0.9932445748503936
861,861,wdi-FM.LBL.BMNY.IR.ZS,0.2903133804110945,etr,0.7791160578376375
862,862,hdr-46006,0.1168986142799309,etr,0.9346367181929408
863,863,ndgain-nd-readiness-social,0.0953711470088728,etr,0.9555416587383416
864,864,wdi2-SH.STA.STNT.ME.ZS,0.1534258634387162,etr,0.9615818259614825
865,865,wdi2-NY.ADJ.DFOR.CD,0.0408763160287505,etr,0.9181619916678676
866,866,wdi-FB.ATM.TOTL.P5,0.1825098991517896,etr,0.9373359164407488
867,867,wdi-IT.NET.USER.ZS,0.1512552974899907,etr,0.9375583967842912
868,868,key-wdi-IT.NET.USER.ZS,0.1569933334688209,etr,0.9332554855414732
869,869,hdr-52606,0.2870727174254069,etr,0.9189034326947932
870,870,wdi-FB.CBK.BRCH.P5,0.1750796284759711,etr,0.9333765986056146
871,871,hdr-181706,0.0680147154850987,etr,0.9568029283839
872,872,wdi2-SH.STA.TRAF.P5,0.221765029855529,etr,0.8891021747081178
873,873,wdi-DC.DAC.JPNL.CD,0.8892024433822361,etr,0.5784358144006374
874,874,wdi-DC.DAC.TOTL.CD,0.0602011034050685,etr,0.5879155644775027
875,875,wdi-DT.ODA.ODAT.PC.ZS,0.7679174503224401,etr,0.779666991532302
876,876,wdi-DT.ODA.ALLD.KD,0.0607133057793069,etr,0.6464531808153469
877,877,wdi-DT.ODA.ALLD.CD,0.0652587893653031,etr,0.5962380112643864
878,878,wdi-DT.ODA.ODAT.KD,0.0604261548185737,etr,0.6497895575389321
879,879,wdi-DT.ODA.ODAT.CD,0.0578029301387782,etr,0.6832277614897528
880,880,wdi-BX.GRT.EXTA.CD.WD,0.0564172345174621,etr,0.6273928461611842
881,881,wdi-BX.GRT.TECH.CD.WD,0.5151809033540797,etr,0.9258377637517476
882,882,key-wdi-DT.ODA.ODAT.PC.ZS,0.7183647822655287,etr,0.8071851153405689
883,883,hdr-43606,0.1472623513700636,etr,0.9389011756458504
884,884,wdi-BM.GSR.ROYL.CD,0.5259931347533737,etr,0.9900378982413554
885,885,wdi2-ST.INT.XPND.MP.ZS,0.2313709194061305,etr,0.807819400602156
886,886,paris-123,0.0600841314841728,etr,0.6586487077108882
887,887,wdi-DT.ODA.ODAT.GN.ZS,0.5172633329045997,etr,0.8288178965254355
888,888,key-wdi-DT.ODA.ODAT.GN.ZS,0.3047741669976516,etr,0.9405719777967834
889,889,ndgain-id_habi_04-raw,0.0043678276096703,etr,0.9994062205433316
890,890,ndgain-id_habi_04-score,0.0370859267436114,etr,0.983746208380494
891,891,ndgain-id_soci_03-score,0.1916257453115981,etr,0.9529612908464918
892,892,ndgain-nd-gain,0.0266187224327594,etr,0.975339637489266
893,893,ndgain-nd-vulnerability-sensitivity,0.0405342125661133,etr,0.972192936025533
894,894,ndgain-nd-vulnerability,0.0252947386999203,etr,0.9739089218349776
895,895,paris-1,0.097595179325976,etr,0.3320846869113083
896,896,paris-5,0.5369186986996826,etr,0.6773536063360401
897,897,paris-7,0.2021739534667626,etr,0.6048816945496533
898,898,paris-9,0.0168190152211522,etr,0.970109090152012
899,899,paris-10,0.358609947734172,etr,0.8895473146807109
900,900,paris-11,0.0465612728282655,etr,0.7709197252059827
901,901,paris-15,0.7874383395970634,etr,0.3721413753116462
902,902,paris-29,0.3299904655151125,etr,0.7672663902143924
903,903,paris-36,0.419435976729787,etr,0.6933897390845787
904,904,paris-38,0.8205417689161476,etr,0.6521873051922823
905,905,paris-40,0.619400934231901,etr,0.7532402704571048
906,906,paris-41,0.4205566447610106,etr,0.878985126900826
907,907,paris-44,0.1493143226863837,etr,0.6517717912398329
908,908,paris-46,0.6674315562220823,etr,0.7256133360144341
909,909,paris-47,0.1454980394751579,etr,0.7259796258513287
910,910,paris-57,0.1699348619358385,etr,0.708504403479123
911,911,paris-62,0.8186409639046728,etr,0.2112929673032685
912,912,paris-64,0.2395103125578553,etr,0.8737965823925646
913,913,paris-92,0.105741786255796,etr,0.5287648278849728
914,914,paris-95,0.1159324822692699,etr,0.3990247772398759
915,915,paris-96,0.5685356227751921,etr,0.7895117920173103
916,916,paris-99,0.3924677913568291,etr,0.6564298940269379
917,917,paris-112,0.0697560276525872,etr,0.8751519650383022
918,918,paris-125,0.5089261338795316,etr,0.606392745819729
919,919,paris-131,0.2652946328046287,etr,0.9378989039456388
920,920,wdi2-SH.DYN.NCOM.ZS,0.0510638275177154,etr,0.98419481512082
921,921,wdi2-SH.DYN.NCOM.FE.ZS,0.0429379515426767,etr,0.989260605497773
922,922,wdi2-SH.DYN.NCOM.MA.ZS,0.0545419442147489,etr,0.982219255233456
923,923,wdi2-SH.STA.POIS.P5,0.6501570892416098,etr,0.7027695745301435
924,924,wdi2-SH.STA.POIS.P5.FE,0.8625036669363908,etr,0.6464293842781752
925,925,wdi2-SH.STA.POIS.P5.MA,0.5121364309697306,etr,0.8180762427724938
926,926,wdi2-SH.STA.SUIC.P5,0.1450883657780055,etr,0.9740901712839448
927,927,wdi2-SH.STA.SUIC.FE.P5,0.2299374691246093,etr,0.9369046444139452
928,928,wdi2-SH.STA.SUIC.MA.P5,0.2912818598581137,etr,0.9027267349101994
929,929,key-ndgain-nd-gain,0.0227451380005506,etr,0.9819946240632124
930,930,key-ndgain-nd-vulnerability,0.0183665074102473,etr,0.986244233734368
931,931,wdi2-NY.ADJ.DFOR.GN.ZS,0.049280648415645,etr,0.7834037490268078
932,932,wdi2-ST.INT.RCPT.XP.ZS,0.1989486870319512,etr,0.8978112795789933
933,933,wdi2-SH.STA.OWGH.ME.ZS,0.157814541765193,etr,0.8726000097344757
934,934,wdi-IC.PRP.PROC,0.0408086146329706,etr,0.981951732954903
935,935,wdi-IC.PRP.DURS,0.3206094449865864,etr,0.9366846966470896
936,936,mvi-wdi2-ST.INT.RCPT.XP.ZS,0.1881589439769207,etr,0.9085948763887514
937,937,hdr-111106,0.4826218326392645,etr,0.953752389397719
938,938,paris-59,0.2354729361181897,etr,0.6603655425352501
939,939,paris-93,0.063342666758586,etr,0.8606998868986463
940,940,paris-111,0.1800283282351665,etr,0.759460191889112
941,941,paris-113,0.1032147238148387,etr,0.8047407726333992
942,942,wdi-FD.RES.LIQU.AS.ZS,0.3200743734164232,etr,0.8406165166220905
943,943,wdi-DC.DAC.CECL.CD,0.8588842359547847,etr,0.7651196921824603
944,944,wdi2-NY.ADJ.NNTY.CD,0.2131727747830501,etr,0.9942518316505944
945,945,wdi2-NY.ADJ.NNTY.PC.CD,0.1361232795706538,etr,0.986168735870036
946,946,wdi2-NY.ADJ.DRES.GN.ZS,0.8453601707510023,etr,0.8818035605408646
947,947,wdi-ER.FSH.AQUA.MT,0.6191754562122268,etr,0.9515326166462424
948,948,wdi-DC.DAC.AUSL.CD,0.6038320428731028,etr,0.9528754890999594
949,949,wdi-FI.RES.TOTL.MO,0.2798915621008438,etr,0.6700341637429758
950,950,wdi-FM.AST.DOMO.ZG.M3,0.1026072017177888,etr,0.2869522219008614
951,951,hdr-36806,0.07821866724065,etr,0.9765676019410344
952,952,hdr-120606,0.0083665517524935,etr,0.9866317002721506
953,953,hdr-121106,0.0113671186166069,etr,0.9791990191918832
954,954,hdr-122006,0.0585969578632757,etr,0.982752422643054
955,955,hdr-63106,0.3371274209380201,etr,0.9567142874548972
956,956,hdr-132706,0.2839249023173763,etr,0.9856852665144772
957,957,hdr-132806,0.0893717868278446,etr,0.997478169658878
958,958,hdr-121206,0.0312789504479098,etr,0.9933986041769152
959,959,ndgain-id_habi_06-score,0.0938762258144396,etr,0.9783364177396076
960,960,key-mvi-wdi2-ST.INT.RCPT.XP.ZS,0.1853378710415146,etr,0.9123574593262004
961,961,wdi-EN.ATM.CO2E.LF.KT,0.5955188425736916,etr,0.9358053440134898
962,962,wdi-EN.ATM.CO2E.SF.KT,0.958549471895632,etr,0.941781231168488
963,963,wdi-EN.ATM.CO2E.GF.KT,0.496685936240778,etr,0.9818259049371386
964,964,epi-WTL,0.3424112663514083,etr,0.7232156821838758
965,965,itu-ibis,0.8256526801396645,etr,0.8147816392406128
966,966,itu-iuit,0.1266994733598152,etr,0.9548878282297792
967,967,wdi-BX.GSR.ROYL.CD,0.0342586742150084,etr,0.9382304293361522
968,968,wdi2-ST.INT.TRNX.CD,0.4685522279352434,etr,0.9424854271408027
969,969,hdr-123306,0.0275805394217972,etr,0.9661960382699486
970,970,hdr-123406,0.0303975532683227,etr,0.9383721691211035
971,971,ndgain-id_ecos_05-score,0.0426433598217504,etr,0.9826958928625796
972,972,ndgain-nd-vulnerability-ecosystems,0.0231826152721813,etr,0.9823663459544014
973,973,ndgain-nd-vulnerability-infrastructure,0.0558145851112465,etr,0.971651490208301
974,974,wdi2-SL.EMP.TOTL.SP.ZS,0.052144874942904,etr,0.9034674558106096
975,975,wdi2-SL.TLF.CACT.ZS,0.0400855026296063,etr,0.9324411854376784
976,976,wdi2-SL.TLF.TOTL.IN,0.2268667116823194,etr,0.976871441805224
977,977,wdi-DT.ODA.ODAT.MP.ZS,0.4944052838165441,etr,0.7771105210593701
978,978,wdi2-SL.UEM.TOTL.ZS,0.185674660488462,etr,0.924976206944664
979,979,hdr-181806,0.1401806040590365,etr,0.9184116565191228
980,980,hdr-101806,0.1409184083417609,etr,0.9431732265426216
981,981,hdr-71506,0.0196973772841037,etr,0.9899066078264313
982,982,hdr-111306,0.0548881672734935,etr,0.4774675134033829
983,983,ndgain-id_infr_06-score,0.0708846452205672,etr,0.9683917782362989
984,984,wdi2-SL.GDP.PCAP.EM.KD,0.1103281207671366,etr,0.9859327348446224
985,985,hdr-99106,0.6192312464305301,etr,0.7744069295472183
986,986,wdi-BX.GSR.CCIS.ZS,0.6641697942459192,etr,0.7351422581476019
987,987,wdi-BX.GSR.CCIS.CD,0.0232935976166146,etr,0.96157073289198
988,988,wdi2-SE.PRM.ENRL,0.4603501405028551,etr,0.9515162171012342
989,989,ndgain-id_food_06-score,0.1575955064638602,etr,0.930596991674455
990,990,ndgain-id_wate_02-score,0.0701775739323291,etr,0.9783768433218036
991,991,wdi-EN.ATM.PM25.MC.M3,0.1240143180254129,etr,0.9370617529309276
992,992,wdi-EN.ATM.PM25.MC.ZS,0.0616799835977062,etr,0.7397003196028
993,993,wdi-EN.ATM.PM25.MC.T1.ZS,0.0563965367044152,etr,0.895902924843289
994,994,wdi-EN.ATM.PM25.MC.T2.ZS,0.2427073700436482,etr,0.9761876574408476
995,995,wdi-EN.ATM.PM25.MC.T3.ZS,0.1271046675175102,etr,0.9655901762131924
996,996,hdr-57806,0.0601343724196614,etr,0.9756879749994128
997,997,hdr-57906,0.0431838844481632,etr,0.9803828859046724
998,998,paris-121,0.0674671600129921,etr,-0.1582115590504285
999,999,wdi-DC.DAC.KORL.CD,0.0820722011395582,etr,0.624690296025262
1000,1000,wdi-DC.DAC.USAL.CD,0.0430221309140819,etr,0.7659462062947917
1001,1001,wdi-DT.NFL.UNDP.CD,0.5689221961501572,etr,0.8743498743673066
1002,1002,wdi2-TM.VAL.AGRI.ZS.UN,0.3779480659531893,etr,0.6158687666590663
1003,1003,wdi2-TM.VAL.FOOD.ZS.UN,0.1298683650786362,etr,0.8784188445872511
1004,1004,wdi2-TM.VAL.FUEL.ZS.UN,0.3129347142530961,etr,0.6366779633942835
1005,1005,wdi2-TM.VAL.MANF.ZS.UN,0.1081023353350254,etr,0.5496995305295462
1006,1006,wdi2-TM.VAL.MMTL.ZS.UN,0.5416182521256474,etr,0.8479511878807224
1007,1007,wdi2-TM.TAX.MRCH.SM.FN.ZS,0.1327324267747534,etr,0.9484671487432836
1008,1008,wdi2-TM.TAX.MANF.SM.FN.ZS,0.2621551316062796,etr,0.847468940499168
1009,1009,wdi2-TM.TAX.TCOM.SM.FN.ZS,0.3006992595402905,etr,0.7023562615471717
1010,1010,epi-LCB,0.0954761787078699,etr,0.9748157196126294
1011,1011,hdr-133206,0.1126741203631387,etr,0.955868294248781
1012,1012,wdi2-NY.GDS.TOTL.ZS,0.6434928433076591,etr,0.906287939172734
1013,1013,wdi2-TM.VAL.ICTG.ZS.UN,0.2409203238465004,etr,0.934171397965498
1014,1014,wdi2-NE.CON.TOTL.ZS,0.0614895481340406,etr,0.9417823774959506
1015,1015,wdi2-NE.CON.TOTL.CN,0.1953220565208325,etr,0.9920941032827592
1016,1016,wdi2-NY.GDS.TOTL.CN,0.5009585662396219,etr,0.97738170444405
1017,1017,wdi2-NE.CON.TOTL.CD,0.1464571261635321,etr,0.9956348354418668
1018,1018,wdi2-NY.GDS.TOTL.CD,0.2822489605789698,etr,0.994700832109238
1019,1019,hdr-150606,0.0871966026838193,etr,0.988881101368099
1020,1020,hdr-150706,0.0132338445113132,etr,0.9974600070150704
1021,1021,hdr-148306,0.0169865420483177,etr,0.9889578246313326
1022,1022,hdr-123506,0.1127432895935838,etr,0.99183347441428
1023,1023,hdr-123606,0.0705826211982482,etr,0.9962146058967204
1024,1024,hdr-48806,0.0287388973878507,etr,0.9488821364111868
1025,1025,hdr-148206,0.0119426084360573,etr,0.9933278995113244
1026,1026,hdr-175106,0.0281394879767282,etr,0.9721137731018518
1027,1027,hdr-169706,0.3540451267026271,etr,0.916557364078628
1028,1028,hdr-140606,0.1676245028231454,etr,0.9457113553591708
1029,1029,hdr-110906,0.1505797276577428,etr,0.9512565774257816
