,feature indicator,feature importance,predicted indicator
23048,wdi-DT.NFL.MIBR.CD,0.0602816625913866,itu-hiar
23049,wdi2-TX.VAL.MANF.ZS.UN,0.0781877367133483,itu-hiar
23160,wdi2-SL.UEM.1524.FE.NE.ZS,0.0330214093934124,itu-iu15
23161,wdi-HD.HCI.OVRL.LB.MA,0.0709958354615312,itu-iu15
23162,wdi2-SE.XPD.SECO.ZS,0.1838901738874539,itu-iu15
23163,hdr-137006,0.0539086277523159,itu-iu15
23164,wdi-GC.TAX.OTHR.RV.ZS,0.0739111597071582,itu-iu15
23165,hdr-177006,0.1961975062437164,itu-iu15
23166,ndgain-id_habi_05-score,0.1254152827490758,itu-iu15
23167,wdi2-NY.GNP.MKTP.PP.CD,0.1042712582939951,itu-iu15
23168,unicef-ncwh9,0.0528248692626228,itu-iu15
23169,wdi2-NE.IMP.GNFS.KD,0.1055638772487179,itu-iu15
23170,wdi-IT.NET.SECR,0.013666744066788,itu-ictb
23171,wdi-IC.TAX.PRFT.CP.ZS,0.5266076060644735,itu-ictb
23172,wdi-IQ.SCI.OVRL,0.0542497759768824,itu-ictb
23173,wdi-BX.TRF.CURR.CD,0.0263223068874375,itu-ictb
23174,wdi2-NV.IND.MANF.CD,0.0262091840790451,itu-ictb
23175,wdi2-SI.DST.05TH.20,0.0977037974144427,itu-ictb
23176,irena-me-cap-on,0.0122644697740405,itu-ictb
23177,wdi2-SE.XPD.SECO.PC.ZS,0.0402345071627198,itu-ictb
23178,wdi-BM.GSR.GNFS.CD,0.0327161445354074,itu-ictb
23179,wdi2-NY.TRF.NCTR.CN,0.1700254640387627,itu-ictb
23620,wdi2-NY.GNP.MKTP.PP.CD,0.1384580943220034,itu-iu75
23621,wdi2-NV.SRV.TOTL.CD,0.1037989693052143,itu-iu75
23622,key-mvi-ldc-XCON-Index,0.0234638419995887,itu-iu75
23623,hdr-52306,0.0850410120038061,itu-iu75
23624,wdi-IT.NET.BBND,0.1953252675547594,itu-iu75
23625,wdi2-per_si_allsi.cov_pop_tot,0.0161554783696219,itu-iu75
23626,ihme-scabies,0.0922921982999749,itu-iu75
23627,wdi2-NY.GDP.FCST.KD,0.1062511279555647,itu-iu75
23628,itu-fbs2,0.0256098014259335,itu-iu75
23629,wdi-IP.TMK.RSCT,0.2136042087635327,itu-iu75
