,feature indicator,feature importance,predicted indicator
23471,wdi2-SL.EMP.TOTL.SP.FE.ZS,0.0285818264355888,irena-lb-gen-on
23472,wdi-EN.ATM.CO2E.PP.GD,0.3847334194171088,irena-lb-gen-on
23473,wdi2-SH.STA.STNT.ZS,0.0909415788841578,irena-lb-gen-on
23474,wdi-IC.LGL.CRED.XQ,0.0433301489445005,irena-lb-gen-on
23475,wdi2-SE.PRM.TENR,0.0832023210148489,irena-lb-gen-on
23476,wdi-IC.TAX.PRFT.CP.ZS,0.1433519805193294,irena-lb-gen-on
23477,wdi-DT.TDS.MLAT.PG.ZS,0.0827410454067139,irena-lb-gen-on
23478,ndgain-id_heal_06-raw,0.0565566892687981,irena-lb-gen-on
23479,wdi-GC.TAX.EXPT.ZS,0.0368071782478996,irena-lb-gen-on
23610,wdi2-NE.CON.TOTL.ZS,0.0617711301360164,irena-rmw-gen-on
23611,wdi-IC.CRD.INFO.XQ,0.109200974569372,irena-rmw-gen-on
23612,wdi2-SE.SEC.UNER.LO.ZS,0.0909289071451299,irena-rmw-gen-on
23613,ldc-VIC-Index,0.1378512262885171,irena-rmw-gen-on
23614,wdi-GC.TAX.OTHR.CN,0.0799031409185102,irena-rmw-gen-on
23615,wdi-BM.GSR.GNFS.CD,0.1296994961260558,irena-rmw-gen-on
23616,wdi-EN.ATM.CO2E.GF.KT,0.1205527770210815,irena-rmw-gen-on
23617,hdr-195606,0.0008718859117447,irena-rmw-gen-on
23618,wdi-BN.CAB.XOKA.CD,0.1191922254425106,irena-rmw-gen-on
23619,key-mvi-wdi2-ST.INT.RCPT.XP.ZS,0.1500282364410614,irena-rmw-gen-on
23680,hdr-103706,0.0155872198373651,irena-bg-gen-on
23681,wdi-ER.H2O.FWIN.ZS,0.0098504793483334,irena-bg-gen-on
23682,wdi2-SL.UEM.ADVN.MA.ZS,0.0017417914008886,irena-bg-gen-on
23683,hdr-164406,0.0049219898096309,irena-bg-gen-on
23684,wdi2-SE.SEC.PRIV.ZS,0.0271190488203918,irena-bg-gen-on
23685,wdi-IP.TMK.NRCT,0.0026928950888106,irena-bg-gen-on
23686,ohi-lsp-resilience,0.4926134039870642,irena-bg-gen-on
23687,wdi2-SL.TLF.PART.ZS,0.2247967214670898,irena-bg-gen-on
23688,wdi-DC.DAC.USAL.CD,0.0038369917018215,irena-bg-gen-on
23689,wdi2-SE.PRE.TCAQ.FE.ZS,0.2168394585386036,irena-bg-gen-on
23690,wdi2-NV.FSM.TOTL.KN,0.181899963458001,irena-n-inv-all
23691,ihme-prostate-cancer,0.029461579409383,irena-n-inv-all
23692,wdi2-SL.TLF.0714.WK.MA.ZS,0.1348295216657066,irena-n-inv-all
23693,wdi2-SI.POV.MDIM.FE,0.1905914324003687,irena-n-inv-all
23694,wdi2-SL.TLF.ADVN.ZS,0.0125403249371978,irena-n-inv-all
23695,itu-icts,0.1084653096086488,irena-n-inv-all
23696,wdi2-TM.UVI.MRCH.XD.WD,0.121305990861683,irena-n-inv-all
23697,wdi-DT.NFL.RDBN.CD,0.1136845609806359,irena-n-inv-all
23698,wdi-ER.LND.PTLD.ZS,0.0807956373287805,irena-n-inv-all
23699,wdi2-SP.POP.BRTH.MF,0.0264256793495942,irena-n-inv-all
23860,hdr-52606,0.0,irena-ge-cap-off
23861,ldc-GNI,0.0,irena-ge-cap-off
23862,unicef-m13,0.0,irena-ge-cap-off
23863,wdi2-TM.VAL.MRCH.OR.ZS,0.0,irena-ge-cap-off
23864,wdi-GC.XPN.TRFT.ZS,0.0,irena-ge-cap-off
23865,wdi2-NV.SRV.TOTL.ZS,0.0,irena-ge-cap-off
23866,igrac-twap_sids_socioeconomic_totalpopulationisland2010,0.0,irena-ge-cap-off
23867,wdi2-TM.TAX.MRCH.IP.ZS,0.0,irena-ge-cap-off
23868,ndgain-id_habi_02-raw,0.0,irena-ge-cap-off
23869,unicef-ch10,0.0,irena-ge-cap-off
23870,igrac-twap_sids_environmental_percpollution,0.0079729076137581,irena-lb-gen-off
23871,ohi-sp-trend,0.3186843849849761,irena-lb-gen-off
23872,ihme-diabetes-mellitus,0.0441390800111229,irena-lb-gen-off
23873,wdi2-SH.DYN.2024,0.1851218729387849,irena-lb-gen-off
23874,paris-67,0.0149892733782295,irena-lb-gen-off
23875,ihme-lower-respiratory-infections,0.0947880714399372,irena-lb-gen-off
23876,ndgain-id_food_04-raw,0.1148859066522157,irena-lb-gen-off
23877,hdr-138806,0.0752015242240209,irena-lb-gen-off
23878,ihme-aortic-aneurysm,0.134601087226807,irena-lb-gen-off
23879,hdr-64306,0.0096158915301472,irena-lb-gen-off
23970,ndgain-id_infr_06-raw,0.0,irena-ge-gen-off
23971,wdi-AG.LND.TOTL.K2,0.0,irena-ge-gen-off
23972,wdi2-NV.SRV.TOTL.KD.ZG,0.0,irena-ge-gen-off
23973,wdi2-PA.NUS.PPPC.RF,0.0,irena-ge-gen-off
23974,ohi-fis-score,0.0,irena-ge-gen-off
23975,wdi2-SP.POP.2024.FE.5Y,0.0,irena-ge-gen-off
23976,wdi-AG.PRD.LVSK.XD,0.0,irena-ge-gen-off
23977,wdi-AG.SRF.TOTL.K2,0.0,irena-ge-gen-off
23978,hdr-177006,0.0,irena-ge-gen-off
23979,wdi-EN.ATM.CO2E.PP.GD.KD,0.0,irena-ge-gen-off
24150,irena-me-gen-on,0.4610560162369945,irena-me-cap-on
24151,wdi2-NE.GDI.STKB.KN,0.0055227641434538,irena-me-cap-on
24152,wdi-EN.CO2.ETOT.ZS,0.1412044490281074,irena-me-cap-on
24153,ndgain-id_wate_03-score,0.0639331784703096,irena-me-cap-on
24154,unicef-cm8,0.0202517788724684,irena-me-cap-on
24155,wdi-EG.ELC.PETR.ZS,0.0191744590337642,irena-me-cap-on
24156,paris-79,0.0002512404999685,irena-me-cap-on
24157,hdr-68606,0.1349994699228289,irena-me-cap-on
24158,wdi-HD.HCI.OVRL.UB.FE,0.1083216214955878,irena-me-cap-on
24159,wdi-IQ.SPI.OVRL,0.0452850222965164,irena-me-cap-on
24300,paris-135,0.0755406341388333,irena-me-gen-on
24301,paris-104,0.1510129403488267,irena-me-gen-on
24302,wdi-BM.GSR.CMCP.ZS,0.0,irena-me-gen-on
24303,unicef-ah11,0.0693210386145587,irena-me-gen-on
24304,wdi-FX.OWN.TOTL.YG.ZS,0.0143419083470945,irena-me-gen-on
24305,wdi-FX.OWN.TOTL.ZS,0.0961590037379832,irena-me-gen-on
24306,hdr-174506,0.2392535798791099,irena-me-gen-on
24307,wdi2-NE.RSB.GNFS.CD,0.0905438355397908,irena-me-gen-on
24308,wdi-EN.ATM.CO2E.EG.ZS,0.2424466460957049,irena-me-gen-on
24309,paris-89,0.0213804132980976,irena-me-gen-on
24780,ohi-np-pressures,0.074051971882711,irena-one-inv-all
24781,ihme-motor-neuron-disease,0.1234346879320937,irena-one-inv-all
24782,ndgain-id_gove_02-raw,0.1974424554320788,irena-one-inv-all
24783,wdi-BX.GRT.EXTA.CD.WD,0.0741182784568,irena-one-inv-all
24784,"ihme-inguinal,-femoral,-and-abdominal-hernia",0.0864197530864197,irena-one-inv-all
24785,hdr-140606,0.1111332133024741,irena-one-inv-all
24786,wdi-DC.DAC.LUXL.CD,0.1111774176852001,irena-one-inv-all
24787,ihme-drowning,0.074074074074074,irena-one-inv-all
24788,hdr-128106,0.0741182784568,irena-one-inv-all
24789,paris-17,0.074029869691348,irena-one-inv-all
