,feature indicator,feature importance,predicted indicator
21304,wdi2-NE.CON.PRVT.PP.KD,0.1987560785789309,unicef-m2
21305,ldc-XCON-Value,0.0051875865933588,unicef-m2
21306,wdi-BX.GSR.NFSV.CD,0.105295111599248,unicef-m2
21307,wdi-BM.GSR.TOTL.CD,0.1220099234211531,unicef-m2
21308,ssi-2,0.0032041690006644,unicef-m2
21309,wdi-HD.HCI.OVRL.MA,0.0772776119142927,unicef-m2
21310,egov-tii,0.0428623137434242,unicef-m4
21311,key-wdi2-SP.POP.TOTL,0.032692259084415,unicef-m4
21312,egov-osi,0.0288662004251945,unicef-m4
21313,unicef-m12,0.2391492671807215,unicef-m4
21314,unicef-m7,0.3669793066246664,unicef-m4
21315,unicef-ch2,0.0699813670680542,unicef-m4
21316,unicef-ch1,0.1836529697320609,unicef-m4
21317,ssi-18,0.0099866011475131,unicef-m4
21318,epi-CDA,0.0089845815930445,unicef-m4
21319,wdi-HD.HCI.OVRL.LB,0.0168451334009052,unicef-m4
21320,wdi2-NY.GSR.NFCY.CN,0.0148016915827926,unicef-m6
21321,key-egov-egi,0.0986335030349878,unicef-m6
21322,unicef-ch4,0.0598707089597736,unicef-m6
21323,wdi2-NY.GDS.TOTL.CN,0.0112250811132641,unicef-m6
21324,epi-EPI,0.0666041160572875,unicef-m6
21325,ssi-8,0.0541876033669643,unicef-m6
21326,ssi-1,0.0312029879323977,unicef-m6
21327,ldc-XIN-Value,0.5259044803765472,unicef-m6
21328,itu-mdvbl,0.043967381448537,unicef-m6
21329,ssi-13,0.0936024461274477,unicef-m6
21510,egov-egi,0.0133576655118479,unicef-ch2
21511,ohi-liv-resilience,0.0203153894834322,unicef-ch2
21512,unicef-m13,0.1887398621955618,unicef-ch2
21513,unicef-ch5,0.1806217466326489,unicef-ch2
21514,ldc-XIN-Index,0.0216901810521023,unicef-ch2
21515,key-wdi-FR.INR.RINR,0.0444347312724582,unicef-ch2
21516,ohi-spp-pressures,0.0315053143753785,unicef-ch2
21517,ohi-liv-future,0.018611373666578,unicef-ch2
21518,unicef-m6,0.0217781541597707,unicef-ch2
21519,unicef-ch7,0.458945581650221,unicef-ch2
21520,unicef-m10,0.0955885379093603,unicef-ch3
21521,unicef-ch10,0.3252908958331043,unicef-ch3
21522,wdi2-SP.POP.1564.MA.IN,0.0887957149449445,unicef-ch3
21523,wdi2-NV.SRV.TOTL.KD.ZG,0.0423128185505798,unicef-ch3
21524,unicef-wash1,0.0739905241710938,unicef-ch3
21525,ssi-ce,0.0631448869259828,unicef-ch3
21526,ohi-fis-resilience,0.1099189825197923,unicef-ch3
21527,ohi-index-future,0.0625826237619545,unicef-ch3
21528,unicef-m1,0.0480300460733866,unicef-ch3
21529,unicef-m7,0.0903449693098007,unicef-ch3
21530,unicef-ch7,0.3641286123220327,unicef-ch4
21531,unicef-d14,0.0116467355793637,unicef-ch4
21532,ssi-2,0.0207210479261187,unicef-ch4
21533,key-egov-egi,0.0064730437666666,unicef-ch4
21534,key-46,0.0041260744891241,unicef-ch4
21535,ldc-ALR-Index,0.0319977156770505,unicef-ch4
21536,unicef-ch8,0.4363527264520785,unicef-ch4
21537,unicef-m12,0.0537945205042891,unicef-ch4
21538,ohi-liv-trend,0.0081419173557067,unicef-ch4
21539,unicef-m13,0.0626176059275691,unicef-ch4
21540,wdi-HD.HCI.OVRL,0.0441902666301367,unicef-ch5
21541,unicef-m11,0.0418262149712844,unicef-ch5
21542,egov-tii,0.0583307503964214,unicef-ch5
21543,wdi-FR.INR.RINR,0.1352559950925317,unicef-ch5
21544,unicef-ch1,0.1524485500024256,unicef-ch5
21545,ohi-cs-pressures,0.1001318604970161,unicef-ch5
21546,key-wdi2-NY.GDP.PCAP.CD,0.0483828249307047,unicef-ch5
21547,wdi2-MS.MIL.MPRT.KD,0.021776311862003,unicef-ch5
21548,unicef-ch2,0.3810739224865498,unicef-ch5
21549,wdi2-NE.GDI.FTOT.CN,0.0165833031309262,unicef-ch5
21550,wdi2-NY.GDP.DEFL.KD.ZG,0.0746118411890215,unicef-ch7
21551,unicef-d12,0.028889466645156,unicef-ch7
21552,wdi2-SP.POP.7579.MA.5Y,0.0193648984130941,unicef-ch7
21553,itu-gci-cap,0.0268742017123353,unicef-ch7
21554,epi-AGR,0.0446029767428927,unicef-ch7
21555,ssi-bn,0.077641065468695,unicef-ch7
21556,unicef-ch6,0.3809292044688126,unicef-ch7
21557,key-egov-hci,0.0499266866776907,unicef-ch7
21558,unicef-m8,0.0542239688170691,unicef-ch7
21559,wdi-FP.CPI.TOTL,0.2429356898652326,unicef-ch7
21560,wdi2-SM.POP.REFG,0.0254193397233795,unicef-ch8
21561,ohi-eco-trend,0.0069623647554767,unicef-ch8
21562,unicef-ch6,0.1037601953670217,unicef-ch8
21563,wdi-HD.HCI.OVRL.LB,0.0103078361296018,unicef-ch8
21564,unicef-ch4,0.6925184452146024,unicef-ch8
21565,itu-gci-coop,0.0262693541975942,unicef-ch8
21566,unicef-ch9,0.0268399942910882,unicef-ch8
21567,wdi2-SP.POP.0014.FE.IN,0.0836119298758888,unicef-ch8
21568,wdi2-SP.POP.0014.FE.ZS,0.0087932484186726,unicef-ch8
21569,unicef-ncwh6,0.0155172920266739,unicef-ch8
21570,wdi2-SP.POP.5559.MA.5Y,0.088474993985015,unicef-ncwh3
21571,ssi-3,0.2589677999378762,unicef-ncwh3
21572,ssi-e,0.0404672213119163,unicef-ncwh3
21573,wdi2-NV.AGR.TOTL.KD,0.0393583395747026,unicef-ncwh3
21574,unicef-wash5,0.0649557202572358,unicef-ncwh3
21575,ohi-fis-resilience,0.0750985712532937,unicef-ncwh3
21576,ldc-GSSE-Index,0.2047311684024663,unicef-ncwh3
21577,ohi-ao-future,0.1229338795454895,unicef-ncwh3
21578,unicef-m11,0.0312420445565878,unicef-ncwh3
21579,wdi2-SP.POP.3539.FE.5Y,0.0737702611754161,unicef-ncwh3
21580,wdi2-per_si_allsi.adq_pop_tot,0.1571626051371813,unicef-ncwh8
21581,hdr-175906,0.066062026312965,unicef-ncwh8
21582,unicef-ah11,0.0663626207038441,unicef-ncwh8
21583,wdi2-SP.POP.2529.FE.5Y,0.11328198062452,unicef-ncwh8
21584,wdi-IQ.SPI.OVRL,0.0324949502281241,unicef-ncwh8
21585,irena-owe-gen-off,0.2037144617504791,unicef-ncwh8
21586,wdi2-NY.ADJ.SVNX.GN.ZS,0.1335651845506746,unicef-ncwh8
21587,hdr-183906,0.1017610414122522,unicef-ncwh8
21588,ihme-fungal-skin-diseases,0.0833082277005894,unicef-ncwh8
21589,wdi2-SE.SEC.TCAQ.LO.MA.ZS,0.0422869015793697,unicef-ncwh8
21590,wdi2-NY.GDP.FCST.KD,0.0493958196519726,unicef-a3
21591,hdr-38606,0.080777230557636,unicef-a3
21592,wdi-BN.CAB.XOKA.CD,0.0645224299441294,unicef-a3
21593,wdi-IQ.CPA.PROP.XQ,0.063345959183009,unicef-a3
21594,key-wdi-FB.BNK.CAPA.ZS,0.210428178661056,unicef-a3
21595,wdi-EN.URB.LCTY,0.0348911928442312,unicef-a3
21596,wdi-IP.IDS.RSCT,0.0775861938563559,unicef-a3
21597,key-hdr-97306,0.1277400956718266,unicef-a3
21598,hdr-164406,0.1331044277281436,unicef-a3
21599,wdi2-SP.POP.GROW,0.1582084719016393,unicef-a3
21630,wdi2-SH.DYN.NCOM.MA.ZS,0.1173596284822203,unicef-ah14
21631,ldc-GSSE-Value,0.0771081050736763,unicef-ah14
21632,wdi2-NE.EXP.GNFS.CN,0.0394916397672007,unicef-ah14
21633,wdi-BM.GSR.TOTL.CD,0.1003932763837878,unicef-ah14
21634,wdi2-ST.INT.XPND.CD,0.0736870118918187,unicef-ah14
21635,wdi2-SP.REG.DTHS.ZS,0.1697727963870294,unicef-ah14
21636,wdi2-PA.NUS.FCRF,0.0302371586593768,unicef-ah14
21637,wdi2-SP.POP.2024.MA.5Y,0.0973926156132043,unicef-ah14
21638,ihme-schizophrenia,0.203811037848156,unicef-ah14
21639,ndgain-nd-vulnerability,0.0907467298935293,unicef-ah14
21640,epi-WMG,0.0557936621405206,unicef-ah15
21641,wdi2-SE.SEC.UNER.LO.ZS,0.1260047910938277,unicef-ah15
21642,ldc-GPIS-Value,0.0683052118658519,unicef-ah15
21643,wdi2-SL.EMP.WORK.ZS,0.1833028490974192,unicef-ah15
21644,wdi2-NY.GDP.MKTP.PP.CD,0.059598628554189,unicef-ah15
21645,wdi2-SL.GDP.PCAP.EM.KD,0.0757766949255082,unicef-ah15
21646,wdi2-SG.VAW.REFU.ZS,0.2002299593226615,unicef-ah15
21647,wdi2-SL.TLF.TOTL.FE.ZS,0.0410635368618589,unicef-ah15
21648,ihme-stroke,0.0983603954383731,unicef-ah15
21649,wdi-DT.NFL.BOND.CD,0.0915642706997896,unicef-ah15
21650,key-wdi2-PX.REX.REER,0.0655747486092983,unicef-ncwh6
21651,key-mvi-ldc-LECZ-Index,0.0797749107160947,unicef-ncwh6
21652,ssi-e,0.1116908465595832,unicef-ncwh6
21653,unicef-m10,0.0709048976942294,unicef-ncwh6
21654,ohi-cw-future,0.1076495845013267,unicef-ncwh6
21655,ohi-lsp-resilience,0.0967111710914889,unicef-ncwh6
21656,unicef-d11,0.1254937970376986,unicef-ncwh6
21657,wdi2-SM.POP.REFG,0.1477077035736622,unicef-ncwh6
21658,ldc-U5M-Index,0.0716417125161922,unicef-ncwh6
21659,ohi-hab-resilience,0.1228506277004255,unicef-ncwh6
21690,epi-BDH,0.1145236203868356,unicef-ch6
21691,wdi2-SP.POP.0014.FE.IN,0.1038833115903498,unicef-ch6
21692,wdi-FS.AST.DOMS.GD.ZS,0.0975323285560423,unicef-ch6
21693,key-wdi-FR.INR.RINR,0.0229293793585672,unicef-ch6
21694,ohi-np-score,0.0534643653214795,unicef-ch6
21695,unicef-ch3,0.2264867128205795,unicef-ch6
21696,ldc-GSSE-Value,0.0444009721266512,unicef-ch6
21697,unicef-m12,0.0335203817690811,unicef-ch6
21698,unicef-ch8,0.2822175008158002,unicef-ch6
21699,unicef-m17,0.0210414272546131,unicef-ch6
21700,ldc-AIN-Index,0.0286619643701928,unicef-m7
21701,ldc-ALR-Index,0.2195416381056631,unicef-m7
21702,epi-GRL,0.0695711549341912,unicef-m7
21703,wdi2-NY.GNP.PCAP.PP.CD,0.0172114352988944,unicef-m7
21704,ohi-np-resilience,0.0289363114051402,unicef-m7
21705,wdi2-SP.POP.0014.TO,0.1011347672660688,unicef-m7
21706,wdi-HD.HCI.OVRL.FE,0.105462920719062,unicef-m7
21707,unicef-ch5,0.0880836674986008,unicef-m7
21708,key-egov-tii,0.1775599485099043,unicef-m7
21709,ohi-tr-pressures,0.1638361918922819,unicef-m7
21830,unicef-ch11,0.0670335152041927,unicef-wash2
21831,wdi-HD.HCI.OVRL.UB.MA,0.0850479494708961,unicef-wash2
21832,unicef-ch10,0.0688124970280315,unicef-wash2
21833,wdi2-SP.POP.0014.MA.ZS,0.251137507600517,unicef-wash2
21834,unicef-d6,0.0605089593666633,unicef-wash2
21835,itu-fbb,0.2506900499274068,unicef-wash2
21836,wdi2-NE.GDI.FPRV.CN,0.0365950198908406,unicef-wash2
21837,ohi-bd-status,0.0803513342202643,unicef-wash2
21838,ohi-liv-future,0.0295306666632008,unicef-wash2
21839,irena-sb-cap-off,0.0702925006279865,unicef-wash2
21840,paris-62,0.0022466205236954,unicef-wash10
21841,ohi-spp-score,0.0362166988017921,unicef-wash10
21842,ihme-neck-pain,0.0218098425737199,unicef-wash10
21843,wdi2-SP.POP.1014.MA.5Y,0.2003808753488351,unicef-wash10
21844,wdi2-VC.IDP.TOCV,0.0592552298722018,unicef-wash10
21845,wdi2-SE.PRM.ENRR,0.0811619713978512,unicef-wash10
21846,key-mvi-ldc-REM-Index,0.0733457979847628,unicef-wash10
21847,hdr-71606,0.2532478999079504,unicef-wash10
21848,wdi-GC.XPN.TOTL.GD.ZS,0.1070421334136716,unicef-wash10
21849,key-mvi-ldc-AFF-Index,0.1652929301755194,unicef-wash10
21850,hdr-38506,0.5224225775884133,unicef-wash13
21851,wdi2-PX.REX.REER,0.0360998894965237,unicef-wash13
21852,ihme-uterine-cancer,0.0238397561519236,unicef-wash13
21853,ohi-liv-resilience,0.1104944154066213,unicef-wash13
21854,paris-96,0.0130271053927546,unicef-wash13
21855,ohi-ao-future,0.1673613192102679,unicef-wash13
21856,wdi2-SH.DYN.2024,0.0496328502564098,unicef-wash13
21857,wdi2-SE.SEC.TCAQ.LO.MA.ZS,0.0253478923251363,unicef-wash13
21858,wdi2-SL.TLF.ACTI.FE.ZS,0.0319869165727236,unicef-wash13
21859,ihme-gallbladder-and-biliary-diseases,0.0197872775992254,unicef-wash13
21860,wdi-BM.GSR.TRAN.ZS,0.0404968955362141,unicef-wash16
21861,unicef-wash11,0.4579933573584622,unicef-wash16
21862,wdi-IC.IMP.TMDC,0.0094447696083101,unicef-wash16
21863,wdi2-SP.DYN.IMRT.IN,0.0564294915570597,unicef-wash16
21864,wdi2-SH.HIV.INCD.TL.P3,0.0523985355349326,unicef-wash16
21865,wdi2-SP.RUR.TOTL.ZS,0.0060282992897188,unicef-wash16
21866,wdi2-NE.GDI.FTOT.KD.ZG,0.044173993105029,unicef-wash16
21867,wdi2-SP.POP.0014.TO.ZS,0.1585421817805332,unicef-wash16
21868,wdi2-SP.POP.3539.FE.5Y,0.0389483976714623,unicef-wash16
21869,itu-mcb,0.1355440785582774,unicef-wash16
21960,itu-mbb,0.0698467053446393,unicef-wash3
21961,ssi-bn,0.2299025755427052,unicef-wash3
21962,epi-WWT,0.0236993503747706,unicef-wash3
21963,ssi-ssi,0.0948760389361143,unicef-wash3
21964,itu-gci-org,0.0264151636988597,unicef-wash3
21965,unicef-m7,0.0712341297902398,unicef-wash3
21966,key-egov-hci,0.1252564862944614,unicef-wash3
21967,unicef-ch1,0.0185029035576176,unicef-wash3
21968,wdi-FR.INR.DPST,0.0116172632979891,unicef-wash3
21969,unicef-wash4,0.3286493831626026,unicef-wash3
22070,wdi2-NY.GNS.ICTR.CN,0.0626804607597074,unicef-ch1
22071,unicef-mnh1,0.2123339252365968,unicef-ch1
22072,ssi-1,0.1028512047964473,unicef-ch1
22073,itu-fbb,0.2088636633933246,unicef-ch1
22074,wdi-IQ.SCI.OVRL,0.0357335634132136,unicef-ch1
22075,unicef-m14,0.0537888374390667,unicef-ch1
22076,key-mvi-ldc-XIN-Index,0.0870298717899306,unicef-ch1
22077,wdi2-SP.POP.1519.FE.5Y,0.0727352364847795,unicef-ch1
22078,mvi-ldc-DRY-Index,0.0259637351288457,unicef-ch1
22079,unicef-d10,0.1380195015580874,unicef-ch1
22080,unicef-ch4,0.0762874570465637,unicef-wash5
22081,itu-gci-tech,0.0479847728225116,unicef-wash5
22082,wdi-HD.HCI.OVRL.LB.FE,0.122156347392568,unicef-wash5
22083,unicef-ch11,0.1585382922974149,unicef-wash5
22084,unicef-m11,0.1330848345404899,unicef-wash5
22085,epi-NDA,0.0407731853934744,unicef-wash5
22086,unicef-m4,0.1900326074528832,unicef-wash5
22087,wdi2-NY.TAX.NIND.KN,0.0289744013332458,unicef-wash5
22088,ssi-1,0.0650696138743986,unicef-wash5
22089,unicef-m10,0.1370984878464497,unicef-wash5
22090,ohi-cs-score,0.0084494160995327,unicef-wash11
22091,wdi-FS.AST.DOMS.GD.ZS,0.1994875713475501,unicef-wash11
22092,wdi-DT.DOD.DLXF.CD,0.0227415814746124,unicef-wash11
22093,ldc-ALR-Value,0.1936650092189966,unicef-wash11
22094,ohi-np-resilience,0.0433953526391114,unicef-wash11
22095,unicef-cm13,0.1925007089987832,unicef-wash11
22096,wdi2-SH.SGR.IRSK.ZS,0.1593870868747043,unicef-wash11
22097,ndgain-id_gove_02-score,0.0503252246029515,unicef-wash11
22098,wdi2-SL.TLF.CACT.FM.NE.ZS,0.1020050668291506,unicef-wash11
22099,ihme-gallbladder-and-biliary-diseases,0.0280429819146066,unicef-wash11
22140,itu-icts,0.0095262775591738,unicef-wash6
22141,unicef-ncwh3,0.1931348303164087,unicef-wash6
22142,unicef-wash8,0.1218217832941636,unicef-wash6
22143,unicef-a1,0.0172991313679914,unicef-wash6
22144,unicef-ncwh7,0.0940145551731536,unicef-wash6
22145,ssi-19,0.411759838469319,unicef-wash6
22146,wdi2-SP.RUR.TOTL,0.0521712840237999,unicef-wash6
22147,wdi-GC.XPN.INTP.RV.ZS,0.0289928967011755,unicef-wash6
22148,ohi-fis-pressures,0.0508954185859778,unicef-wash6
22149,wdi-GC.XPN.INTP.CN,0.0203839845088362,unicef-wash6
22150,wdi-DC.DAC.DNKL.CD,0.0696951123881594,unicef-wash12
22151,wdi2-NY.ADJ.DFOR.GN.ZS,0.0995530503341921,unicef-wash12
22152,unicef-cm15,0.020070929453245,unicef-wash12
22153,wdi2-NV.IND.TOTL.CN,0.0091620586329574,unicef-wash12
22154,wdi2-SH.STA.POIS.P5.MA,0.0858589570012936,unicef-wash12
22155,wdi-IQ.SPI.PIL5,0.01862657982969,unicef-wash12
22156,itu-mcb,0.1676486309735078,unicef-wash12
22157,wdi2-SL.EMP.VULN.FE.ZS,0.2308374917534068,unicef-wash12
22158,ihme-trachoma,0.0542531309826194,unicef-wash12
22159,unicef-wash14,0.2442940586509283,unicef-wash12
22160,wdi2-SH.DTH.INJR.ZS,0.0335222965613223,unicef-wash14
22161,wdi2-SP.POP.4044.MA.5Y,0.198294151916175,unicef-wash14
22162,ldc-REM-Index,0.1154073193610405,unicef-wash14
22163,wdi2-SP.DYN.LE00.IN,0.1007179008462644,unicef-wash14
22164,epi-AIR,0.2816436692248109,unicef-wash14
22165,ihme-peripheral-artery-disease,0.0889806157070254,unicef-wash14
22166,paris-25,0.0123525181295008,unicef-wash14
22167,wdi2-SL.UEM.1524.MA.NE.ZS,0.0314844045607392,unicef-wash14
22168,unicef-cm5,0.1276848385555149,unicef-wash14
22169,wdi-BM.TRF.PRVT.CD,0.0099122851376064,unicef-wash14
22170,ohi-tr-score,0.0501590919016214,unicef-wash17
22171,unicef-d2,0.0797240686080927,unicef-wash17
22172,unicef-cm11,0.0488519315977856,unicef-wash17
22173,ihme-osteoarthritis,0.1017016266330726,unicef-wash17
22174,epi-RMS,0.0255465666621437,unicef-wash17
22175,hdr-21806,0.0130356452745372,unicef-wash17
22176,ldc-ALR-Value,0.0773525106101844,unicef-wash17
22177,hdr-38406,0.1646121199518811,unicef-wash17
22178,wdi-IQ.CPA.SOCI.XQ,0.4268146833427333,unicef-wash17
22179,ihme-other-digestive-diseases,0.0122017554179478,unicef-wash17
22480,wdi2-NE.DAB.DEFL.ZS,0.0278328801521878,unicef-wash18
22481,irena-sp-cap-off,0.0238291781241572,unicef-wash18
22482,wdi-DT.DOD.DPNG.CD,0.1350552266247263,unicef-wash18
22483,wdi2-SP.POP.5559.MA.5Y,0.1141527370201963,unicef-wash18
22484,wdi-BX.KLT.DINV.CD.WD,0.0093841819269064,unicef-wash18
22485,unicef-d1,0.0567184539117924,unicef-wash18
22486,unicef-wash15,0.4062291515557534,unicef-wash18
22487,wdi-FS.AST.DOMO.GD.ZS,0.102520226021042,unicef-wash18
22488,ihme-non-rheumatic-valvular-heart-disease,0.1130148808063847,unicef-wash18
22489,wdi2-SL.EMP.1524.SP.MA.ZS,0.0112630838568532,unicef-wash18
22530,ohi-cp-resilience,0.0538121914132739,unicef-ch11
22531,unicef-wash9,0.1663525333167291,unicef-ch11
22532,wdi-FM.LBL.BMNY.ZG,0.0604812726323574,unicef-ch11
22533,wdi2-PA.NUS.FCRF,0.1472402336145202,unicef-ch11
22534,unicef-d10,0.1499239471161914,unicef-ch11
22535,ohi-tr-resilience,0.0489254723202847,unicef-ch11
22536,key-wdi-FR.INR.RINR,0.051449998699862,unicef-ch11
22537,itu-mcb,0.1013359541794545,unicef-ch11
22538,egov-egi,0.18738724162618,unicef-ch11
22539,irena-ff-cap-on,0.0330911550811464,unicef-ch11
22540,ihme-conduct-disorder,0.0112582419358207,unicef-wash15
22541,wdi-DT.NFL.UNDP.CD,0.0220340328355518,unicef-wash15
22542,paris-143,0.0040513371841362,unicef-wash15
22543,wdi2-SP.DYN.IMRT.MA.IN,0.0355922426351266,unicef-wash15
22544,ihme-vitamin-a-deficiency,0.3277716518706169,unicef-wash15
22545,unicef-wash18,0.2961588705013375,unicef-wash15
22546,hdr-122006,0.012904313714197,unicef-wash15
22547,hdr-123306,0.1819391060877082,unicef-wash15
22548,ndgain-id_gove_03-raw,0.0418802583738059,unicef-wash15
22549,wdi-FD.AST.PRVT.GD.ZS,0.0664099448616989,unicef-wash15
22800,ndgain-nd-vulnerability-health,0.060108576704326,unicef-ncwh1
22801,wdi2-SH.DYN.MORT,0.2419542756658672,unicef-ncwh1
22802,ohi-fp-score,0.0458318883215183,unicef-ncwh1
22803,hdr-153706,0.0614454438034482,unicef-ncwh1
22804,mvi-ldc-AFF-Index,0.1650843515666204,unicef-ncwh1
22805,wdi2-SP.POP.0014.FE.ZS,0.0707760961700013,unicef-ncwh1
22806,wdi2-SE.PRM.AGES,0.0504593265631057,unicef-ncwh1
22807,paris-158,0.0844846447872875,unicef-ncwh1
22808,hdr-111306,0.0998815946467127,unicef-ncwh1
22809,wdi2-NE.CON.TOTL.KN,0.1199738017711122,unicef-ncwh1
22810,wdi2-SP.POP.0014.FE.IN,0.1392476091707343,unicef-ncwh12
22811,wdi2-NY.GNP.MKTP.KN,0.2128220595486499,unicef-ncwh12
22812,itu-gci-tech,0.0683485928602143,unicef-ncwh12
22813,hdr-142506,0.0436851497330592,unicef-ncwh12
22814,wdi2-SP.POP.7074.MA.5Y,0.0961837885124194,unicef-ncwh12
22815,irena-sb-cap-on,0.0559407406311439,unicef-ncwh12
22816,wdi-EN.URB.LCTY,0.1532535161320352,unicef-ncwh12
22817,unicef-wash5,0.0743540259147303,unicef-ncwh12
22818,ldc-U5M-Value,0.1123940891564779,unicef-ncwh12
22819,wdi-GC.XPN.GSRV.ZS,0.0437704283405354,unicef-ncwh12
23190,epi-AGR,0.094490319402842,unicef-m10
23191,unicef-a2,0.0486252597754181,unicef-m10
23192,unicef-m16,0.209431100960774,unicef-m10
23193,unicef-ch2,0.1004264774332052,unicef-m10
23194,wdi2-SP.POP.65UP.FE.ZS,0.0845389403508768,unicef-m10
23195,unicef-ch3,0.125382635051917,unicef-m10
23196,unicef-wash8,0.0642759390337038,unicef-m10
23197,wdi2-SP.POP.0014.FE.ZS,0.062585584372253,unicef-m10
23198,ohi-hab-trend,0.1386915978889209,unicef-m10
23199,wdi2-SP.POP.DPND.OL,0.0715521457300887,unicef-m10
23200,wdi-HD.HCI.OVRL.MA,0.0819334323092257,unicef-m11
23201,key-itu-gci-score,0.0711030154155885,unicef-m11
23202,wdi2-SP.POP.DPND.YG,0.0426431257693219,unicef-m11
23203,wdi2-VC.IDP.NWCV,0.1091642160364719,unicef-m11
23204,ssi-t,0.1302547522994837,unicef-m11
23205,wdi2-SH.STA.STNT.ME.ZS,0.1293308948377813,unicef-m11
23206,epi-BDH,0.0713325235538767,unicef-m11
23207,unicef-m16,0.0919157275638945,unicef-m11
23208,wdi2-NY.GDP.DISC.CN,0.0840260837152323,unicef-m11
23209,ssi-5,0.188296228499123,unicef-m11
23210,wdi-EN.URB.LCTY.UR.ZS,0.1339366233653047,unicef-m14
23211,itu-gci-tech,0.1249021478441776,unicef-m14
23212,unicef-wash9,0.0574960131565191,unicef-m14
23213,ldc-XCON-Value,0.0794102934517746,unicef-m14
23214,epi-BCA,0.0911807131651964,unicef-m14
23215,wdi2-SP.POP.0004.FE.5Y,0.0715848398966832,unicef-m14
23216,irena-sp-cap-off,0.2131851132475746,unicef-m14
23217,unicef-mnh1,0.1451981007487622,unicef-m14
23218,unicef-wash3,0.0428789297486855,unicef-m14
23219,unicef-m7,0.0402272253753217,unicef-m14
23220,unicef-m11,0.2183740263807396,unicef-m15
23221,wdi2-SP.RUR.TOTL.ZG,0.0660825121629101,unicef-m15
23222,ldc-AIN-Value,0.0686985587533064,unicef-m15
23223,unicef-d13,0.1008166520340378,unicef-m15
23224,wdi2-NY.GDP.PCAP.KD.ZG,0.0513329111696855,unicef-m15
23225,wdi2-SP.POP.80UP.FE.5Y,0.2546518676948353,unicef-m15
23226,ssi-6,0.0780808018863688,unicef-m15
23227,unicef-ch6,0.0666683487569352,unicef-m15
23228,key-wdi2-NY.GDP.MKTP.KD.ZG,0.0410438982012186,unicef-m15
23229,epi-CHA,0.0542504229599622,unicef-m15
23480,epi-PBD,0.1511715797430083,unicef-m16
23481,key-egov-osi,0.0317460317460317,unicef-m16
23482,wdi-FP.CPI.TOTL.ZG,0.4313832199546485,unicef-m16
23483,ohi-mar-pressures,0.1844293272864701,unicef-m16
23484,ssi-21,0.0,unicef-m16
23485,itu-gci-rank,0.037037037037037,unicef-m16
23486,egov-epi,0.0430335097001763,unicef-m16
23487,irena-owe-cap-on,0.0,unicef-m16
23488,wdi2-NE.CON.PRVT.CN,0.0236331569664903,unicef-m16
23489,wdi2-NV.IND.MANF.ZS,0.0975661375661375,unicef-m16
23490,wdi2-NY.GDP.FCST.KN,0.0317460317460317,unicef-m17
23491,wdi2-NE.DAB.TOTL.KN,0.0158730158730158,unicef-m17
23492,unicef-ch10,0.1177626606198033,unicef-m17
23493,unicef-d10,0.0910052910052909,unicef-m17
23494,ssi-ecwi,0.0317460317460317,unicef-m17
23495,unicef-wash5,0.0634920634920635,unicef-m17
23496,wdi2-SH.STA.OWGH.ME.ZS,0.0074074074074075,unicef-m17
23497,itu-gci-score,0.053665910808768,unicef-m17
23498,wdi2-VC.IDP.NWCV,0.5350970017636684,unicef-m17
23499,unicef-m10,0.052204585537919,unicef-m17
23640,unicef-ch1,0.1400435756667148,unicef-wash7
23641,irena-sp-cap-off,0.030328655166979,unicef-wash7
23642,egov-hci,0.2333473827562734,unicef-wash7
23643,key-mvi-ldc-LECZ-Index,0.0761862748648311,unicef-wash7
23644,unicef-d11,0.0277335599944263,unicef-wash7
23645,wdi2-NY.GDP.MKTP.KN,0.064685609096681,unicef-wash7
23646,wdi2-NV.SRV.TOTL.CN,0.0639660053697106,unicef-wash7
23647,wdi2-NE.CON.TOTL.CD,0.0265088577956295,unicef-wash7
23648,unicef-wash4,0.2755861700858363,unicef-wash7
23649,unicef-ch10,0.0616139092029173,unicef-wash7
23650,wdi2-SP.POP.65UP.FE.ZS,0.0112770789925784,unicef-wash9
23651,wdi2-NE.CON.GOVT.CN,0.0455931473463045,unicef-wash9
23652,unicef-wash6,0.184168116819181,unicef-wash9
23653,unicef-ch6,0.0926817051426548,unicef-wash9
23654,key-egov-hci,0.2151913353519268,unicef-wash9
23655,ohi-liv-resilience,0.1373999933544522,unicef-wash9
23656,itu-fbs2,0.0518512882395032,unicef-wash9
23657,wdi2-NE.CON.GOVT.KD.ZG,0.0556637932147116,unicef-wash9
23658,unicef-wash1,0.1106202435831748,unicef-wash9
23659,unicef-ch1,0.0955532979555124,unicef-wash9
23730,wdi2-NY.TRF.NCTR.CN,0.0474902477559442,unicef-ah9
23731,itu-gci-cap,0.226815471441429,unicef-ah9
23732,key-46,0.2664329755743584,unicef-ah9
23733,itu-fbs2,0.0613369524297025,unicef-ah9
23734,wdi2-SP.POP.1519.FE.5Y,0.068780512008259,unicef-ah9
23735,ohi-tr-future,0.0751179954326646,unicef-ah9
23736,wdi-GC.AST.TOTL.GD.ZS,0.064119951765404,unicef-ah9
23737,wdi2-TM.VAL.FOOD.ZS.UN,0.0342597652675201,unicef-ah9
23738,epi-USD,0.1100538284327514,unicef-ah9
23739,wdi2-NE.IMP.GNFS.KN,0.0455922998919664,unicef-ah9
23740,ssi-16,0.0262947515988312,unicef-wash8
